N,depth,density,distance
1340,11,0.13,1020
1341,11,0.13,557
1342,11,0.13,357
1343,11,0.13,406
1344,11,0.13,706
1345,11,0.13,761
1346,11,0.13,511
1347,11,0.13,543
1348,11,0.13,610
1349,11,0.13,838
1350,11,0.13,744
1351,11,0.13,809
1352,11,0.13,1079
1353,11,0.13,538
1354,11,0.13,729
1355,11,0.13,697
1356,11,0.13,400
1357,11,0.13,428
1358,11,0.13,936
1359,11,0.13,441
1360,11,0.13,284
1361,11,0.13,823
1362,11,0.13,469
1363,11,0.13,883
1364,11,0.13,366
1365,11,0.13,909
1366,11,0.13,980
1367,11,0.13,1109
1368,11,0.13,928
1369,11,0.13,1142
1370,11,0.13,610
1371,11,0.13,1126
1372,11,0.13,1032
1373,11,0.13,782
1374,11,0.13,230
1375,11,0.13,696
1376,11,0.13,130
1377,11,0.13,554
1378,11,0.13,332
1379,11,0.13,983
1380,11,0.13,1122
1381,11,0.13,379
1382,11,0.13,917
1383,11,0.13,341
1384,11,0.13,218
1385,11,0.13,829
1386,11,0.13,1096
1387,11,0.13,1058
1388,11,0.13,517
1389,11,0.13,225
1390,11,0.13,864
1391,11,0.13,366
1392,11,0.13,1433
1393,11,0.13,887
1394,11,0.13,835
1395,11,0.13,832
1396,11,0.13,748
1397,11,0.13,294
1398,11,0.13,394
1399,11,0.13,414
1400,11,0.13,968
1401,11,0.14,188
1402,11,0.14,721
1403,11,0.14,518
1404,11,0.14,516
1405,11,0.14,704
1406,11,0.14,435
1407,11,0.14,1093
1408,11,0.14,391
1409,11,0.14,578
1410,11,0.14,682
1411,11,0.14,494
1412,11,0.14,286
1413,11,0.14,1021
1414,11,0.14,276
1415,11,0.14,364
1416,11,0.14,189
1417,11,0.14,723
1418,11,0.14,309
1419,11,0.14,597
1420,11,0.14,1369
1421,11,0.14,739
1422,11,0.14,625
1423,11,0.14,340
1424,11,0.14,307
1425,11,0.14,580
1426,11,0.14,760
1427,11,0.14,842
1428,11,0.14,942
1429,11,0.14,746
1430,11,0.14,305
1431,11,0.14,828
1432,11,0.14,1007
1433,11,0.14,1401
1434,11,0.14,647
1435,11,0.14,440
1436,11,0.14,947
1437,11,0.14,1351
1438,11,0.14,1347
1439,11,0.14,624
1440,11,0.14,174
1441,11,0.14,991
1442,11,0.14,1333
1443,11,0.14,639
1444,11,0.14,1121
1445,11,0.14,411
1446,11,0.14,907
1447,11,0.14,827
1448,11,0.14,984
1449,11,0.14,1227
1450,11,0.14,984
1451,11,0.14,1710
1452,11,0.14,768
1453,11,0.14,417
1454,11,0.14,775
1455,11,0.14,1113
1456,11,0.14,189
1457,11,0.14,637
1458,11,0.14,861
1459,11,0.14,659
1460,11,0.14,454
1461,11,0.14,656
1462,11,0.14,1249
1463,11,0.14,503
1464,11,0.14,994
1465,11,0.14,503
1466,11,0.14,359
1467,11,0.14,942
1468,11,0.14,994
1469,11,0.14,938
1470,11,0.14,37
1471,11,0.14,414
1472,11,0.14,1185
1473,11,0.14,597
1474,11,0.14,873
1475,11,0.14,201
1476,11,0.14,939
1477,11,0.14,307
1478,11,0.14,221
1479,11,0.14,439
1480,11,0.14,590
1481,11,0.14,633
1482,11,0.14,465
1483,11,0.14,591
1484,11,0.14,667
1485,11,0.14,539
1486,11,0.14,993
1487,11,0.14,1433
1488,11,0.14,1382
1489,11,0.14,592
1490,11,0.14,993
1491,11,0.14,959
1492,11,0.14,692
1493,11,0.14,151
1494,11,0.14,842
1495,11,0.14,1125
1496,11,0.14,1051
1497,11,0.14,1138
1498,11,0.14,1197
1499,11,0.14,815
1500,11,0.14,424
1501,11,0.15,362
1502,11,0.15,1304
1503,11,0.15,599
1504,11,0.15,1118
1505,11,0.15,612
1506,11,0.15,933
1507,11,0.15,133
1508,11,0.15,447
1509,11,0.15,285
1510,11,0.15,1017
1511,11,0.15,1092
1512,11,0.15,987
1513,11,0.15,692
1514,11,0.15,1320
1515,11,0.15,906
1516,11,0.15,173
1517,11,0.15,410
1518,11,0.15,951
1519,11,0.15,590
1520,11,0.15,947
1521,11,0.15,235
1522,11,0.15,266
1523,11,0.15,972
1524,11,0.15,1002
1525,11,0.15,425
1526,11,0.15,578
1527,11,0.15,473
1528,11,0.15,838
1529,11,0.15,529
1530,11,0.15,205
1531,11,0.15,1066
1532,11,0.15,664
1533,11,0.15,692
1534,11,0.15,637
1535,11,0.15,651
1536,11,0.15,807
1537,11,0.15,605
1538,11,0.15,1067
1539,11,0.15,350
1540,11,0.15,305
1541,11,0.15,1045
1542,11,0.15,854
1543,11,0.15,259
1544,11,0.15,709
1545,11,0.15,972
1546,11,0.15,323
1547,11,0.15,690
1548,11,0.15,427
1549,11,0.15,782
1550,11,0.15,1391
1551,11,0.15,588
1552,11,0.15,990
1553,11,0.15,1084
1554,11,0.15,382
1555,11,0.15,755
1556,11,0.15,684
1557,11,0.15,951
1558,11,0.15,1337
1559,11,0.15,1061
1560,11,0.15,942
1561,11,0.15,1055
1562,11,0.15,1187
1563,11,0.15,716
1564,11,0.15,74
1565,11,0.15,421
1566,11,0.15,764
1567,11,0.15,613
1568,11,0.15,630
1569,11,0.15,1012
1570,11,0.15,991
1571,11,0.15,570
1572,11,0.15,723
1573,11,0.15,846
1574,11,0.15,884
1575,11,0.15,213
1576,11,0.15,503
1577,11,0.15,1219
1578,11,0.15,378
1579,11,0.15,592
1580,11,0.15,261
1581,11,0.15,467
1582,11,0.15,559
1583,11,0.15,1423
1584,11,0.15,1343
1585,11,0.15,766
1586,11,0.15,856
1587,11,0.15,26
1588,11,0.15,706
1589,11,0.15,459
1590,11,0.15,762
1591,11,0.15,759
1592,11,0.15,591
1593,11,0.15,239
1594,11,0.15,1051
1595,11,0.15,337
1596,11,0.15,552
1597,11,0.15,76
1598,11,0.15,115
1599,11,0.15,899
1600,11,0.15,904
1601,11,0.16,1745
1602,11,0.16,166
1603,11,0.16,441
1604,11,0.16,1251
1605,11,0.16,547
1606,11,0.16,863
1607,11,0.16,282
1608,11,0.16,257
1609,11,0.16,294
1610,11,0.16,715
1611,11,0.16,499
1612,11,0.16,488
1613,11,0.16,229
1614,11,0.16,198
1615,11,0.16,337
1616,11,0.16,1045
1617,11,0.16,553
1618,11,0.16,1567
1619,11,0.16,723
1620,11,0.16,859
1621,11,0.16,1228
1622,11,0.16,1224
1623,11,0.16,82
1624,11,0.16,352
1625,11,0.16,1346
1626,11,0.16,746
1627,11,0.16,549
1628,11,0.16,1168
1629,11,0.16,604
1630,11,0.16,577
1631,11,0.16,612
1632,11,0.16,363
1633,11,0.16,220
1634,11,0.16,560
1635,11,0.16,553
1636,11,0.16,993
1637,11,0.16,925
1638,11,0.16,922
1639,11,0.16,330
1640,11,0.16,1368
1641,11,0.16,1111
1642,11,0.16,744
1643,11,0.16,177
1644,11,0.16,1121
1645,11,0.16,452
1646,11,0.16,553
1647,11,0.16,1112
1648,11,0.16,702
1649,11,0.16,1158
1650,11,0.16,598
1651,11,0.16,1101
1652,11,0.16,1371
1653,11,0.16,813
1654,11,0.16,517
1655,11,0.16,374
1656,11,0.16,874
1657,11,0.16,574
1658,11,0.16,486
1659,11,0.16,1071
1660,11,0.16,260
1661,11,0.16,424
1662,11,0.16,1153
1663,11,0.16,1113
1664,11,0.16,785
1665,11,0.16,804
1666,11,0.16,817
1667,11,0.16,483
1668,11,0.16,503
1669,11,0.16,485
1670,11,0.16,187
1671,11,0.16,578
1672,11,0.16,486
1673,11,0.16,528
1674,11,0.16,1291
1675,11,0.16,668
1676,11,0.16,840
1677,11,0.16,543
1678,11,0.16,341
1679,11,0.16,567
1680,11,0.16,41
1681,11,0.16,830
1682,11,0.16,94
1683,11,0.16,904
1684,11,0.16,590
1685,11,0.16,832
1686,11,0.16,204
1687,11,0.16,1137
1688,11,0.16,949
1689,11,0.16,421
1690,11,0.16,557
1691,11,0.16,866
1692,11,0.16,183
1693,11,0.16,1141
1694,11,0.16,63
1695,11,0.16,707
1696,11,0.16,383
1697,11,0.16,687
1698,11,0.16,563
1699,11,0.16,473
1700,11,0.16,532
1701,11,0.17,694
1702,11,0.17,1157
1703,11,0.17,519
1704,11,0.17,794
1705,11,0.17,1479
1706,11,0.17,539
1707,11,0.17,919
1708,11,0.17,636
1709,11,0.17,679
1710,11,0.17,821
1711,11,0.17,768
1712,11,0.17,749
1713,11,0.17,721
1714,11,0.17,882
1715,11,0.17,747
1716,11,0.17,328
1717,11,0.17,992
1718,11,0.17,849
1719,11,0.17,752
1720,11,0.17,518
1721,11,0.17,542
1722,11,0.17,582
1723,11,0.17,755
1724,11,0.17,776
1725,11,0.17,600
1726,11,0.17,506
1727,11,0.17,561
1728,11,0.17,634
1729,11,0.17,866
1730,11,0.17,334
1731,11,0.17,955
1732,11,0.17,443
1733,11,0.17,571
1734,11,0.17,846
1735,11,0.17,738
1736,11,0.17,993
1737,11,0.17,571
1738,11,0.17,1045
1739,11,0.17,829
1740,11,0.17,1233
1741,11,0.17,1209
1742,11,0.17,853
1743,11,0.17,901
1744,11,0.17,652
1745,11,0.17,493
1746,11,0.17,631
1747,11,0.17,703
1748,11,0.17,264
1749,11,0.17,646
1750,11,0.17,1423
1751,11,0.17,608
1752,11,0.17,685
1753,11,0.17,437
1754,11,0.17,523
1755,11,0.17,616
1756,11,0.17,760
1757,11,0.17,677
1758,11,0.17,1219
1759,11,0.17,653
1760,11,0.17,846
1761,11,0.17,605
1762,11,0.17,38
1763,11,0.17,1099
1764,11,0.17,395
1765,11,0.17,615
1766,11,0.17,858
1767,11,0.17,991
1768,11,0.17,300
1769,11,0.17,720
1770,11,0.17,1111
1771,11,0.17,682
1772,11,0.17,636
1773,11,0.17,804
1774,11,0.17,812
1775,11,0.17,186
1776,11,0.17,686
1777,11,0.17,982
1778,11,0.17,813
1779,11,0.17,860
1780,11,0.17,1086
1781,11,0.17,329
1782,11,0.17,731
1783,11,0.17,973
1784,11,0.17,472
1785,11,0.17,1384
1786,11,0.17,404
1787,11,0.17,993
1788,11,0.17,990
1789,11,0.17,950
1790,11,0.17,1039
1791,11,0.17,541
1792,11,0.17,476
1793,11,0.17,1226
1794,11,0.17,893
1795,11,0.17,651
1796,11,0.17,605
1797,11,0.17,711
1798,11,0.17,476
1799,11,0.17,607
1800,11,0.17,896
1801,11,0.18,376
1802,11,0.18,565
1803,11,0.18,697
1804,11,0.18,482
1805,11,0.18,212
1806,11,0.18,919
1807,11,0.18,487
1808,11,0.18,488
1809,11,0.18,1186
1810,11,0.18,1242
1811,11,0.18,290
1812,11,0.18,174
1813,11,0.18,343
1814,11,0.18,413
1815,11,0.18,559
1816,11,0.18,1013
1817,11,0.18,274
1818,11,0.18,523
1819,11,0.18,826
1820,11,0.18,1212
1821,11,0.18,975
1822,11,0.18,839
1823,11,0.18,898
1824,11,0.18,1162
1825,11,0.18,327
1826,11,0.18,1193
1827,11,0.18,520
1828,11,0.18,915
1829,11,0.18,534
1830,11,0.18,719
1831,11,0.18,604
1832,11,0.18,252
1833,11,0.18,1389
1834,11,0.18,1082
1835,11,0.18,1450
1836,11,0.18,143
1837,11,0.18,298
1838,11,0.18,1304
1839,11,0.18,1044
1840,11,0.18,971
1841,11,0.18,825
1842,11,0.18,679
1843,11,0.18,850
1844,11,0.18,1418
1845,11,0.18,437
1846,11,0.18,583
1847,11,0.18,1042
1848,11,0.18,305
1849,11,0.18,1166
1850,11,0.18,1088
1851,11,0.18,1244
1852,11,0.18,513
1853,11,0.18,542
1854,11,0.18,490
1855,11,0.18,368
1856,11,0.18,731
1857,11,0.18,1081
1858,11,0.18,271
1859,11,0.18,674
1860,11,0.18,1233
1861,11,0.18,1454
1862,11,0.18,577
1863,11,0.18,916
1864,11,0.18,562
1865,11,0.18,914
1866,11,0.18,838
1867,11,0.18,781
1868,11,0.18,84
1869,11,0.18,461
1870,11,0.18,935
1871,11,0.18,692
1872,11,0.18,806
1873,11,0.18,602
1874,11,0.18,539
1875,11,0.18,272
1876,11,0.18,380
1877,11,0.18,1294
1878,11,0.18,362
1879,11,0.18,475
1880,11,0.18,712
1881,11,0.18,503
1882,11,0.18,212
1883,11,0.18,456
1884,11,0.18,734
1885,11,0.18,753
1886,11,0.18,357
1887,11,0.18,1073
1888,11,0.18,649
1889,11,0.18,895
1890,11,0.18,690
1891,11,0.18,763
1892,11,0.18,331
1893,11,0.18,1012
1894,11,0.18,601
1895,11,0.18,504
1896,11,0.18,1121
1897,11,0.18,123
1898,11,0.18,133
1899,11,0.18,969
1900,11,0.18,923
1901,11,0.19,685
1902,11,0.19,520
1903,11,0.19,542
1904,11,0.19,375
1905,11,0.19,423
1906,11,0.19,1190
1907,11,0.19,679
1908,11,0.19,351
1909,11,0.19,727
1910,11,0.19,629
1911,11,0.19,1069
1912,11,0.19,527
1913,11,0.19,350
1914,11,0.19,733
1915,11,0.19,588
1916,11,0.19,927
1917,11,0.19,902
1918,11,0.19,1222
1919,11,0.19,915
1920,11,0.19,542
1921,11,0.19,1053
1922,11,0.19,1001
1923,11,0.19,917
1924,11,0.19,1037
1925,11,0.19,951
1926,11,0.19,977
1927,11,0.19,322
1928,11,0.19,650
1929,11,0.19,582
1930,11,0.19,767
1931,11,0.19,1020
1932,11,0.19,1284
1933,11,0.19,1255
1934,11,0.19,1361
1935,11,0.19,731
1936,11,0.19,1124
1937,11,0.19,1109
1938,11,0.19,70
1939,11,0.19,988
1940,11,0.19,522
1941,11,0.19,271
1942,11,0.19,1194
1943,11,0.19,153
1944,11,0.19,1154
1945,11,0.19,136
1946,11,0.19,806
1947,11,0.19,1089
1948,11,0.19,612
1949,11,0.19,457
1950,11,0.19,33
1951,11,0.19,758
1952,11,0.19,745
1953,11,0.19,1275
1954,11,0.19,680
1955,11,0.19,453
1956,11,0.19,161
1957,11,0.19,1110
1958,11,0.19,537
1959,11,0.19,836
1960,11,0.19,960
1961,11,0.19,866
1962,11,0.19,173
1963,11,0.19,273
1964,11,0.19,355
1965,11,0.19,766
1966,11,0.19,496
1967,11,0.19,273
1968,11,0.19,160
1969,11,0.19,833
1970,11,0.19,647
1971,11,0.19,678
1972,11,0.19,664
1973,11,0.19,889
1974,11,0.19,669
1975,11,0.19,686
1976,11,0.19,1343
1977,11,0.19,1571
1978,11,0.19,1400
1979,11,0.19,200
1980,11,0.19,49
1981,11,0.19,355
1982,11,0.19,511
1983,11,0.19,509
1984,11,0.19,329
1985,11,0.19,548
1986,11,0.19,859
1987,11,0.19,509
1988,11,0.19,505
1989,11,0.19,1060
1990,11,0.19,315
1991,11,0.19,470
1992,11,0.19,720
1993,11,0.19,774
1994,11,0.19,1254
1995,11,0.19,1075
1996,11,0.19,609
1997,11,0.19,1294
1998,11,0.19,522
1999,11,0.19,630
2000,11,0.19,818
2001,11,0.2,171
2002,11,0.2,1015
2003,11,0.2,244
2004,11,0.2,1677
2005,11,0.2,551
2006,11,0.2,941
2007,11,0.2,632
2008,11,0.2,724
2009,11,0.2,1068
2010,11,0.2,473
2011,11,0.2,360
2012,11,0.2,522
2013,11,0.2,1792
2014,11,0.2,852
2015,11,0.2,877
2016,11,0.2,458
2017,11,0.2,1351
2018,11,0.2,647
2019,11,0.2,1142
2020,11,0.2,77
2021,11,0.2,683
2022,11,0.2,178
2023,11,0.2,620
2024,11,0.2,1576
2025,11,0.2,728
2026,11,0.2,348
2027,11,0.2,1369
2028,11,0.2,967
2029,11,0.2,261
2030,11,0.2,1385
2031,11,0.2,711
2032,11,0.2,1150
2033,11,0.2,618
2034,11,0.2,108
2035,11,0.2,735
2036,11,0.2,160
2037,11,0.2,1098
2038,11,0.2,184
2039,11,0.2,196
2040,11,0.2,1200
2041,11,0.2,872
2042,11,0.2,347
2043,11,0.2,393
2044,11,0.2,259
2045,11,0.2,727
2046,11,0.2,321
2047,11,0.2,817
2048,11,0.2,1310
2049,11,0.2,980
2050,11,0.2,236
2051,11,0.2,421
2052,11,0.2,696
2053,11,0.2,1221
2054,11,0.2,102
2055,11,0.2,371
2056,11,0.2,799
2057,11,0.2,779
2058,11,0.2,622
2059,11,0.2,228
2060,11,0.2,392
2061,11,0.2,664
2062,11,0.2,80
2063,11,0.2,743
2064,11,0.2,764
2065,11,0.2,386
2066,11,0.2,795
2067,11,0.2,451
2068,11,0.2,459
2069,11,0.2,497
2070,11,0.2,544
2071,11,0.2,352
2072,11,0.2,347
2073,11,0.2,931
2074,11,0.2,480
2075,11,0.2,1132
2076,11,0.2,283
2077,11,0.2,129
2078,11,0.2,885
2079,11,0.2,916
2080,11,0.2,735
2081,11,0.2,266
2082,11,0.2,829
2083,11,0.2,537
2084,11,0.2,129
2085,11,0.2,485
2086,11,0.2,80
2087,11,0.2,521
2088,11,0.2,526
2089,11,0.2,700
2090,11,0.2,1010
2091,11,0.2,824
2092,11,0.2,1052
2093,11,0.2,290
2094,11,0.2,344
2095,11,0.2,330
2096,11,0.2,807
2097,11,0.2,638
2098,11,0.2,774
2099,11,0.2,769
2100,11,0.2,282
2101,11,0.21,528
2102,11,0.21,521
2103,11,0.21,562
2104,11,0.21,220
2105,11,0.21,628
2106,11,0.21,44
2107,11,0.21,352
2108,11,0.21,448
2109,11,0.21,128
2110,11,0.21,111
2111,11,0.21,393
2112,11,0.21,625
2113,11,0.21,755
2114,11,0.21,748
2115,11,0.21,868
2116,11,0.21,977
2117,11,0.21,699
2118,11,0.21,644
2119,11,0.21,394
2120,11,0.21,419
2121,11,0.21,451
2122,11,0.21,552
2123,11,0.21,954
2124,11,0.21,836
2125,11,0.21,742
2126,11,0.21,213
2127,11,0.21,723
2128,11,0.21,313
2129,11,0.21,597
2130,11,0.21,169
2131,11,0.21,600
2132,11,0.21,332
2133,11,0.21,973
2134,11,0.21,737
2135,11,0.21,995
2136,11,0.21,449
2137,11,0.21,454
2138,11,0.21,443
2139,11,0.21,1512
2140,11,0.21,107
2141,11,0.21,116
2142,11,0.21,687
2143,11,0.21,380
2144,11,0.21,980
2145,11,0.21,711
2146,11,0.21,971
2147,11,0.21,1041
2148,11,0.21,1041
2149,11,0.21,388
2150,11,0.21,768
2151,11,0.21,300
2152,11,0.21,372
2153,11,0.21,663
2154,11,0.21,912
2155,11,0.21,161
2156,11,0.21,725
2157,11,0.21,332
2158,11,0.21,269
2159,11,0.21,1572
2160,11,0.21,900
2161,11,0.21,658
2162,11,0.21,589
2163,11,0.21,1593
2164,11,0.21,1080
2165,11,0.21,834
2166,11,0.21,520
2167,11,0.21,100
2168,11,0.21,93
2169,11,0.21,615
2170,11,0.21,566
2171,11,0.21,197
2172,11,0.21,794
2173,11,0.21,582
2174,11,0.21,845
2175,11,0.21,589
2176,11,0.21,391
2177,11,0.21,417
2178,11,0.21,172
2179,11,0.21,640
2180,11,0.21,385
2181,11,0.21,368
2182,11,0.21,1627
2183,11,0.21,454
2184,11,0.21,773
2185,11,0.21,1340
2186,11,0.21,434
2187,11,0.21,1187
2188,11,0.21,906
2189,11,0.21,164
2190,11,0.21,204
2191,11,0.21,556
2192,11,0.21,118
2193,11,0.21,1139
2194,11,0.21,555
2195,11,0.21,233
2196,11,0.21,508
2197,11,0.21,388
2198,11,0.21,714
2199,11,0.21,888
2200,11,0.21,850
2201,11,0.22,1296
2202,11,0.22,629
2203,11,0.22,1001
2204,11,0.22,972
2205,11,0.22,843
2206,11,0.22,1107
2207,11,0.22,1075
2208,11,0.22,587
2209,11,0.22,138
2210,11,0.22,657
2211,11,0.22,157
2212,11,0.22,743
2213,11,0.22,321
2214,11,0.22,815
2215,11,0.22,1072
2216,11,0.22,490
2217,11,0.22,203
2218,11,0.22,465
2219,11,0.22,176
2220,11,0.22,529
2221,11,0.22,1055
2222,11,0.22,318
2223,11,0.22,581
2224,11,0.22,583
2225,11,0.22,301
2226,11,0.22,590
2227,11,0.22,1020
2228,11,0.22,709
2229,11,0.22,907
2230,11,0.22,713
2231,11,0.22,915
2232,11,0.22,1419
2233,11,0.22,857
2234,11,0.22,620
2235,11,0.22,728
2236,11,0.22,497
2237,11,0.22,1084
2238,11,0.22,747
2239,11,0.22,969
2240,11,0.22,1326
2241,11,0.22,1111
2242,11,0.22,306
2243,11,0.22,635
2244,11,0.22,759
2245,11,0.22,507
2246,11,0.22,1315
2247,11,0.22,723
2248,11,0.22,42
2249,11,0.22,1330
2250,11,0.22,1075
2251,11,0.22,873
2252,11,0.22,181
2253,11,0.22,814
2254,11,0.22,1354
2255,11,0.22,842
2256,11,0.22,636
2257,11,0.22,1061
2258,11,0.22,498
2259,11,0.22,499
2260,11,0.22,908
2261,11,0.22,582
2262,11,0.22,1103
2263,11,0.22,486
2264,11,0.22,91
2265,11,0.22,867
2266,11,0.22,763
2267,11,0.22,995
2268,11,0.22,416
2269,11,0.22,519
2270,11,0.22,917
2271,11,0.22,967
2272,11,0.22,532
2273,11,0.22,555
2274,11,0.22,785
2275,11,0.22,774
2276,11,0.22,221
2277,11,0.22,360
2278,11,0.22,713
2279,11,0.22,815
2280,11,0.22,844
2281,11,0.22,708
2282,11,0.22,1346
2283,11,0.22,607
2284,11,0.22,494
2285,11,0.22,736
2286,11,0.22,608
2287,11,0.22,413
2288,11,0.22,146
2289,11,0.22,213
2290,11,0.22,426
2291,11,0.22,582
2292,11,0.22,411
2293,11,0.22,1355
2294,11,0.22,548
2295,11,0.22,1109
2296,11,0.22,438
2297,11,0.22,775
2298,11,0.22,685
2299,11,0.22,223
2300,11,0.22,890
2301,11,0.23,695
2302,11,0.23,691
2303,11,0.23,1173
2304,11,0.23,521
2305,11,0.23,752
2306,11,0.23,411
2307,11,0.23,1149
2308,11,0.23,657
2309,11,0.23,751
2310,11,0.23,252
2311,11,0.23,722
2312,11,0.23,693
2313,11,0.23,923
2314,11,0.23,905
2315,11,0.23,1386
2316,11,0.23,571
2317,11,0.23,865
2318,11,0.23,643
2319,11,0.23,1056
2320,11,0.23,500
2321,11,0.23,158
2322,11,0.23,1074
2323,11,0.23,607
2324,11,0.23,1290
2325,11,0.23,224
2326,11,0.23,904
2327,11,0.23,912
2328,11,0.23,642
2329,11,0.23,865
2330,11,0.23,507
2331,11,0.23,635
2332,11,0.23,208
2333,11,0.23,443
2334,11,0.23,406
2335,11,0.23,277
2336,11,0.23,442
2337,11,0.23,734
2338,11,0.23,890
2339,11,0.23,432
2340,11,0.23,442
2341,11,0.23,279
2342,11,0.23,652
2343,11,0.23,530
2344,11,0.23,657
2345,11,0.23,1036
2346,11,0.23,907
2347,11,0.23,901
2348,11,0.23,700
2349,11,0.23,563
2350,11,0.23,1228
2351,11,0.23,1233
2352,11,0.23,1800
2353,11,0.23,1451
2354,11,0.23,171
2355,11,0.23,586
2356,11,0.23,809
2357,11,0.23,395
2358,11,0.23,692
2359,11,0.23,405
2360,11,0.23,587
2361,11,0.23,820
2362,11,0.23,406
2363,11,0.23,241
2364,11,0.23,1041
2365,11,0.23,1365
2366,11,0.23,1001
2367,11,0.23,732
2368,11,0.23,1096
2369,11,0.23,723
2370,11,0.23,494
2371,11,0.23,935
2372,11,0.23,1344
2373,11,0.23,629
2374,11,0.23,451
2375,11,0.23,1148
2376,11,0.23,895
2377,11,0.23,590
2378,11,0.23,1074
2379,11,0.23,947
2380,11,0.23,826
2381,11,0.23,894
2382,11,0.23,494
2383,11,0.23,708
2384,11,0.23,267
2385,11,0.23,1210
2386,11,0.23,727
2387,11,0.23,330
2388,11,0.23,314
2389,11,0.23,528
2390,11,0.23,1007
2391,11,0.23,851
2392,11,0.23,185
2393,11,0.23,817
2394,11,0.23,486
2395,11,0.23,215
2396,11,0.23,716
2397,11,0.23,739
2398,11,0.23,976
2399,11,0.23,1100
2400,11,0.23,710
2401,11,0.24,916
2402,11,0.24,1200
2403,11,0.24,872
2404,11,0.24,966
2405,11,0.24,734
2406,11,0.24,1094
2407,11,0.24,59
2408,11,0.24,528
2409,11,0.24,1499
2410,11,0.24,1680
2411,11,0.24,74
2412,11,0.24,422
2413,11,0.24,1348
2414,11,0.24,480
2415,11,0.24,173
2416,11,0.24,713
2417,11,0.24,295
2418,11,0.24,1352
2419,11,0.24,881
2420,11,0.24,188
2421,11,0.24,657
2422,11,0.24,205
2423,11,0.24,528
2424,11,0.24,331
2425,11,0.24,627
2426,11,0.24,726
2427,11,0.24,548
2428,11,0.24,467
2429,11,0.24,675
2430,11,0.24,355
2431,11,0.24,702
2432,11,0.24,371
2433,11,0.24,1031
2434,11,0.24,956
2435,11,0.24,429
2436,11,0.24,1175
2437,11,0.24,489
2438,11,0.24,1286
2439,11,0.24,431
2440,11,0.24,767
2441,11,0.24,631
2442,11,0.24,257
2443,11,0.24,464
2444,11,0.24,1607
2445,11,0.24,733
2446,11,0.24,895
2447,11,0.24,1056
2448,11,0.24,1170
2449,11,0.24,429
2450,11,0.24,422
2451,11,0.24,135
2452,11,0.24,232
2453,11,0.24,493
2454,11,0.24,657
2455,11,0.24,690
2456,11,0.24,704
2457,11,0.24,1221
2458,11,0.24,318
2459,11,0.24,469
2460,11,0.24,1115
2461,11,0.24,438
2462,11,0.24,290
2463,11,0.24,398
2464,11,0.24,880
2465,11,0.24,666
2466,11,0.24,627
2467,11,0.24,521
2468,11,0.24,907
2469,11,0.24,687
2470,11,0.24,805
2471,11,0.24,528
2472,11,0.24,226
2473,11,0.24,517
2474,11,0.24,1177
2475,11,0.24,526
2476,11,0.24,611
2477,11,0.24,934
2478,11,0.24,164
2479,11,0.24,858
2480,11,0.24,962
2481,11,0.24,1002
2482,11,0.24,1358
2483,11,0.24,1003
2484,11,0.24,712
2485,11,0.24,557
2486,11,0.24,255
2487,11,0.24,754
2488,11,0.24,630
2489,11,0.24,598
2490,11,0.24,1101
2491,11,0.24,570
2492,11,0.24,252
2493,11,0.24,876
2494,11,0.24,536
2495,11,0.24,1132
2496,11,0.24,103
2497,11,0.24,731
2498,11,0.24,16
2499,11,0.24,535
2500,11,0.24,1296
2501,11,0.25,768
2502,11,0.25,242
2503,11,0.25,635
2504,11,0.25,1071
2505,11,0.25,520
2506,11,0.25,670
2507,11,0.25,574
2508,11,0.25,493
2509,11,0.25,1179
2510,11,0.25,169
2511,11,0.25,1016
2512,11,0.25,580
2513,11,0.25,741
2514,11,0.25,678
2515,11,0.25,953
2516,11,0.25,871
2517,11,0.25,508
2518,11,0.25,289
2519,11,0.25,276
2520,11,0.25,109
2521,11,0.25,265
2522,11,0.25,850
2523,11,0.25,1074
2524,11,0.25,772
2525,11,0.25,1136
2526,11,0.25,494
2527,11,0.25,926
2528,11,0.25,158
2529,11,0.25,113
2530,11,0.25,1111
2531,11,0.25,184
2532,11,0.25,440
2533,11,0.25,574
2534,11,0.25,200
2535,11,0.25,677
2536,11,0.25,636
2537,11,0.25,674
2538,11,0.25,373
2539,11,0.25,1261
2540,11,0.25,440
2541,11,0.25,705
2542,11,0.25,628
2543,11,0.25,659
2544,11,0.25,1257
2545,11,0.25,639
2546,11,0.25,729
2547,11,0.25,425
2548,11,0.25,1195
2549,11,0.25,493
2550,11,0.25,730
2551,11,0.25,795
2552,11,0.25,540
2553,11,0.25,545
2554,11,0.25,565
2555,11,0.25,552
2556,11,0.25,351
2557,11,0.25,1076
2558,11,0.25,209
2559,11,0.25,349
2560,11,0.25,537
2561,11,0.25,930
2562,11,0.25,556
2563,11,0.25,546
2564,11,0.25,1064
2565,11,0.25,384
2566,11,0.25,986
2567,11,0.25,611
2568,11,0.25,752
2569,11,0.25,1075
2570,11,0.25,1126
2571,11,0.25,359
2572,11,0.25,566
2573,11,0.25,689
2574,11,0.25,725
2575,11,0.25,459
2576,11,0.25,1438
2577,11,0.25,564
2578,11,0.25,986
2579,11,0.25,918
2580,11,0.25,75
2581,11,0.25,338
2582,11,0.25,649
2583,11,0.25,350
2584,11,0.25,577
2585,11,0.25,647
2586,11,0.25,611
2587,11,0.25,456
2588,11,0.25,376
2589,11,0.25,731
