alg,path_len,visited_points,queue_rest_size,time_ms,N
hastar,679,3480,2762,55.83786964416504,17
astar,687,15552,11808,177.0930290222168,18
castar,707,3776,2463,48.146963119506836,18
hastar,391,1999,1602,30.680179595947266,18
astar,1735,112343,83613,1352.07200050354,19
castar,1809,14105,6699,201.63297653198242,19
hastar,1040,5106,4042,80.70683479309082,19
astar,1060,16473,11969,166.69416427612305,20
castar,1088,4850,2465,39.049386978149414,20
hastar,596,2843,2225,42.56892204284668,20
astar,1020,4959,3285,38.97881507873535,21
castar,1028,3092,1760,16.449928283691406,21
hastar,537,2487,1936,36.531925201416016,21
astar,1754,599571,10225,5968.363046646118,22
castar,1792,15815,8094,321.7787742614746,22
hastar,1015,4685,3620,75.96397399902344,22
astar,2005,437899,9802,4341.564178466797,23
castar,2013,6034,3540,37.10603713989258,23
hastar,1187,5124,3891,79.37312126159668,23
astar,1066,2778,1688,14.839887619018555,24
castar,1066,2778,1688,13.499021530151367,24
hastar,672,3057,2351,58.15482139587402,24
astar,2547,211113,141556,2402.669906616211,25
castar,2633,43466,14073,1542.259931564331,25
hastar,1681,7257,5415,122.41005897521973,25
astar,567,59578,6397,553.5640716552734,26
castar,573,3056,1719,31.486988067626953,26
hastar,329,1348,1003,21.39115333557129,26
astar,907,139391,15320,1315.842866897583,27
castar,935,11174,2634,222.94211387634277,27
hastar,640,2550,1880,42.675018310546875,27
astar,2205,25113,15870,242.00987815856934,28
castar,2233,12987,5838,204.33807373046875,28
hastar,1345,5363,3971,85.96134185791016,28
astar,2295,879940,97630,9140.399932861328,29
castar,2341,27154,7511,814.1710758209229,29
hastar,1495,5794,4225,92.70405769348145,29
astar,738,37599,1093,347.64695167541504,30
castar,742,4618,1930,46.2799072265625,30
hastar,523,2078,1466,37.69969940185547,30
astar,2345,758989,26693,7473.045110702515,31
castar,2369,15452,6308,272.2277641296387,31
hastar,1496,5560,4010,90.5909538269043,31
astar,2881,1360256,158978,14172.224998474121,32
castar,2933,35661,9177,1073.0230808258057,32
hastar,1918,7279,5201,121.09184265136719,32
astar,1498,131891,2119,1259.7787380218506,33
castar,1520,23139,3694,301.8219470977783,33
hastar,1073,3924,2745,64.90612030029297,33
astar,1181,81262,1693,764.6527290344238,34
castar,1189,11188,3289,159.34991836547852,34
hastar,863,3204,2214,54.351091384887695,34
astar,1504,250515,12091,2324.7621059417725,35
castar,1550,40074,7639,1398.2369899749756,35
hastar,1206,4488,3013,88.63496780395508,35
astar,1351,227653,11238,2152.0698070526123,36
castar,1361,4717,2498,36.98992729187012,36
hastar,927,3063,2077,48.811912536621094,36
astar,2051,200759,107710,2189.846992492676,37
castar,2125,93131,7708,5286.186933517456,37
hastar,1641,5907,3876,111.40704154968262,37
astar,1873,217425,2730,2209.3210220336914,38
castar,1875,131580,9903,4699.189901351929,38
hastar,1530,5475,3568,106.38880729675293,38
astar,1254,99330,1688,1161.5979671478271,39
castar,1254,62481,2437,1663.2640361785889,39
hastar,991,3517,2279,74.44214820861816,39
astar,1285,172334,10470,1569.5230960845947,40
castar,1323,26860,4420,784.3248844146729,40
hastar,1018,3612,2372,66.2379264831543,40
astar,631,36916,2683,322.6940631866455,41
castar,653,12822,2037,263.4727954864502,41
hastar,534,1853,1174,37.307024002075195,41
astar,2103,262857,2717,2699.375867843628,42
castar,2103,162183,3201,2154.733180999756,42
hastar,1712,6213,3940,124.49193000793457,42
astar,1637,187960,2111,1911.8859767913818,43
castar,1637,120125,2324,2184.9918365478516,43
hastar,1337,4753,2856,100.77095031738281,43
astar,1479,160446,2736,2050.8522987365723,44
castar,1495,77501,4310,2532.332181930542,44
hastar,1206,4068,2480,78.63712310791016,44
astar,1196,132029,61588,1321.2757110595703,45
castar,1238,39485,3744,1131.7126750946045,45
hastar,1044,3436,2046,64.12911415100098,45
astar,623,30137,809,286.7147922515869,46
castar,623,20837,908,223.40106964111328,46
hastar,527,1626,997,29.40201759338379,46
astar,1482,164960,7076,1531.005859375,47
castar,1482,3838,1818,22.343158721923828,47
hastar,1165,3603,2236,69.64802742004395,47
astar,261,5660,2549,51.72896385192871,48
castar,261,885,423,5.582094192504883,48
hastar,195,610,383,10.10894775390625,48
astar,1256,112094,3130,1417.3533916473389,49
castar,1274,27941,1763,503.48472595214844,49
hastar,1075,3492,1978,74.99432563781738,49
astar,1668,195469,9668,2536.6101264953613,50
castar,1720,91883,4100,4678.232192993164,50
hastar,1509,4984,2791,104.52413558959961,50
astar,681,2133,930,15.534639358520508,51
castar,681,2133,926,15.013694763183594,51
hastar,559,1597,888,28.725147247314453,51
astar,1229,105551,8163,1346.7650413513184,52
castar,1273,55463,2103,1797.203779220581,52
hastar,1097,3483,1883,67.9941177368164,52
astar,1471,169116,3584,2034.125804901123,53
castar,1481,45080,3998,792.517900466919,53
hastar,1284,3851,2140,75.9880542755127,53
astar,1783,249326,2534,2864.0599250793457,54
castar,1783,173958,3462,4024.233102798462,54
hastar,1570,5306,2662,129.29511070251465,54
astar,1964,267957,4610,2629.0230751037598,55
castar,2012,101598,5675,4518.720865249634,55
hastar,1795,5770,2895,136.7199420928955,55
astar,1473,146091,4810,1763.5869979858398,56
castar,1501,35886,2058,756.1159133911133,56
hastar,1296,3760,1938,68.8619613647461,56
astar,681,38992,1242,407.6519012451172,57
castar,681,28055,685,326.3890743255615,57
hastar,628,1791,837,39.92486000061035,57
astar,2935,600184,11666,7735.705852508545,58
castar,2979,80285,5688,1932.0828914642334,58
hastar,2482,7147,3716,141.32022857666016,58
astar,2386,371707,8764,3675.764799118042,59
castar,2446,80794,3163,3009.9589824676514,59
hastar,2332,7342,3295,179.21161651611328,59
astar,734,50116,757,494.57287788391113,60
castar,734,41453,736,409.44790840148926,60
hastar,658,2449,899,67.86990165710449,60
astar,1907,332865,2066,3481.384038925171,61
castar,1907,269136,2137,2752.295970916748,61
hastar,1663,6199,2315,177.33502388000488,61
astar,2022,397899,2065,4079.1847705841064,62
castar,2022,323314,1959,3432.934284210205,62
hastar,1792,6436,2598,172.29604721069336,62
astar,984,78331,981,770.8771228790283,64
castar,984,55551,1254,663.4790897369385,64
hastar,894,3032,1306,82.43513107299805,64
astar,1201,129248,952,1219.383955001831,65
castar,1201,103371,1109,1039.4599437713623,65
hastar,1140,4897,1425,149.26385879516602,65
astar,1063,104274,1563,1073.5507011413574,66
castar,1067,41912,3576,944.6110725402832,66
hastar,926,2641,1184,49.46708679199219,66
astar,1983,273332,3484,3133.5270404815674,67
castar,1999,70958,3090,1349.5938777923584,67
hastar,1860,6124,2294,136.9760036468506,67
astar,2061,343684,2372,1060066.3471221924,68
castar,2063,124740,3943,3030.017852783203,68
hastar,1915,7671,2386,270.34711837768555,68
astar,628,37162,636,353.5418510437012,69
castar,628,31737,606,297.3968982696533,69
hastar,627,2419,644,70.72806358337402,69
astar,1630,231100,1113,2203.5951614379883,70
castar,1630,191719,1243,1979.2759418487549,70
hastar,1630,7371,1839,273.1959819793701,70
astar,148,832,85,8.060932159423828,72
castar,148,735,75,6.416082382202148,72
hastar,109,331,102,8.260965347290039,72
astar,1615,274331,1546,2983.0381870269775,73
castar,1615,233562,1243,2582.449197769165,73
hastar,1442,4694,1453,131.17003440856934,73
astar,673,42295,797,392.1689987182617,74
castar,673,28054,659,295.83001136779785,74
hastar,644,2454,597,64.48078155517578,74
astar,1562,217450,861,2339.130163192749,75
castar,1562,198210,853,2085.0539207458496,75
hastar,1417,11830,1132,620.0988292694092,75
astar,1380,153291,1012,1458.7030410766602,76
castar,1380,118154,1052,1244.2481517791748,76
hastar,1338,6628,1293,299.9727725982666,76
astar,1593,228020,809,2348.4950065612793,78
castar,1593,200820,922,2131.103038787842,78
hastar,1455,11577,1261,829.2901515960693,78
astar,737,45979,316,452.20470428466797,79
castar,737,42268,319,416.64576530456543,79
hastar,628,4110,500,143.9838409423828,79
astar,2658,652481,1282,6831.053018569946,80
castar,2658,592689,1339,6140.908002853394,80
hastar,2491,44636,1588,5880.986213684082,80
astar,1873,200218,463,1973.6380577087402,81
castar,1873,189141,387,1872.7858066558838,81
hastar,1125,14088,810,578.423023223877,81
astar,4537,691896,584,6983.62922668457,82
castar,4537,675448,512,6655.090808868408,82
hastar,1693,27823,1082,2292.2019958496094,82
hastar,1249,52631,313,6494.2169189453125,84
