N,depth,density,distance
12184,7,0.12,66
12185,7,0.12,43
12186,7,0.12,44
12187,7,0.12,27
12188,7,0.12,25
12189,7,0.12,28
12190,7,0.12,31
12191,7,0.12,32
12192,7,0.12,62
12193,7,0.12,68
12194,7,0.12,29
12195,7,0.12,28
12196,7,0.12,14
12197,7,0.12,31
12198,7,0.12,17
12199,7,0.12,48
12200,7,0.12,42
12201,7,0.12,50
12202,7,0.12,53
12203,7,0.12,30
12204,7,0.12,47
12205,7,0.12,28
12206,7,0.12,7
12207,7,0.12,46
12208,7,0.12,14
12209,7,0.12,65
12210,7,0.12,16
12211,7,0.12,42
12212,7,0.12,18
12213,7,0.12,41
12214,7,0.12,47
12215,7,0.12,76
12216,7,0.12,23
12217,7,0.12,96
12218,7,0.12,27
12219,7,0.12,30
12220,7,0.12,20
12221,7,0.12,18
12222,7,0.12,47
12223,7,0.12,45
12224,7,0.12,36
12225,7,0.12,47
12226,7,0.12,44
12227,7,0.12,86
12228,7,0.12,48
12229,7,0.12,63
12230,7,0.12,18
12231,7,0.12,11
12232,7,0.12,23
12233,7,0.12,54
12234,7,0.12,28
12235,7,0.12,15
12236,7,0.12,32
12237,7,0.12,44
12238,7,0.12,62
12239,7,0.12,35
12240,7,0.12,9
12241,7,0.12,43
12242,7,0.12,26
12243,7,0.12,13
12244,7,0.12,61
12245,7,0.12,36
12246,7,0.12,47
12247,7,0.12,48
12248,7,0.12,26
12249,7,0.12,28
12250,7,0.12,24
12251,7,0.12,36
12252,7,0.12,8
12253,7,0.12,19
12254,7,0.12,44
12255,7,0.12,44
12256,7,0.12,29
12257,7,0.12,33
12258,7,0.12,70
12259,7,0.12,54
12260,7,0.12,38
12261,7,0.12,74
12262,7,0.12,8
12263,7,0.12,17
12264,7,0.12,67
12265,7,0.12,34
12266,7,0.12,85
12267,7,0.12,106
12268,7,0.12,26
12269,7,0.12,28
12270,7,0.12,58
12271,7,0.12,41
12272,7,0.12,36
12273,7,0.12,34
12274,7,0.12,13
12275,7,0.12,50
12276,7,0.12,54
12277,7,0.12,42
12278,7,0.12,3
12279,7,0.12,40
12280,7,0.12,50
12281,7,0.12,43
12282,7,0.12,37
12283,7,0.12,16
12284,7,0.12,36
12285,7,0.12,11
12286,7,0.12,13
12287,7,0.12,32
12288,7,0.12,27
12289,7,0.12,8
12290,7,0.12,39
12291,7,0.12,71
12292,7,0.12,27
12293,7,0.12,28
12294,7,0.12,26
12295,7,0.12,39
12296,7,0.12,52
12297,7,0.12,38
12298,7,0.12,80
12299,7,0.12,43
12300,7,0.12,37
12301,7,0.12,20
12302,7,0.12,87
12303,7,0.12,41
12304,7,0.12,72
12305,7,0.12,5
12306,7,0.12,44
12307,7,0.12,37
12308,7,0.12,32
12309,7,0.12,52
12310,7,0.12,20
12311,7,0.12,58
12312,7,0.12,76
12313,7,0.12,15
12314,7,0.12,69
12315,7,0.12,47
12316,7,0.12,41
12317,7,0.12,61
12318,7,0.12,40
12319,7,0.12,34
12320,7,0.12,45
12321,7,0.12,22
12322,7,0.12,6
12323,7,0.12,39
12324,7,0.12,13
12325,7,0.12,27
12326,7,0.12,33
12327,7,0.12,60
12328,7,0.12,10
12329,7,0.12,8
12330,7,0.12,58
12331,7,0.12,59
12332,7,0.12,51
12333,7,0.12,6
12334,7,0.12,45
12335,7,0.12,37
12336,7,0.12,12
12337,7,0.12,35
12338,7,0.12,26
12339,7,0.12,98
12340,7,0.12,37
12341,7,0.12,46
12342,7,0.12,80
12343,7,0.12,46
12344,7,0.12,69
12345,7,0.12,67
12346,7,0.12,64
12347,7,0.12,40
12348,7,0.12,23
12349,7,0.12,60
12350,7,0.12,76
12351,7,0.12,60
12352,7,0.12,39
12353,7,0.12,73
12354,7,0.12,35
12355,7,0.12,39
12356,7,0.12,48
12357,7,0.12,37
12358,7,0.12,64
12359,7,0.12,51
12360,7,0.12,26
12361,7,0.12,32
12362,7,0.12,68
12363,7,0.12,37
12364,7,0.12,7
12365,7,0.12,25
12366,7,0.12,38
12367,7,0.12,20
12368,7,0.12,20
12369,7,0.12,41
12370,7,0.12,12
12371,7,0.12,29
12372,7,0.12,11
12373,7,0.12,62
12374,7,0.12,47
12375,7,0.12,78
12376,7,0.12,36
12377,7,0.12,23
12378,7,0.12,60
12379,7,0.12,50
12380,7,0.12,22
12381,7,0.12,58
12382,7,0.12,69
12383,7,0.12,50
12384,7,0.12,72
12385,7,0.12,15
12386,7,0.12,53
12387,7,0.12,15
12388,7,0.12,32
12389,7,0.12,41
12390,7,0.12,15
12391,7,0.12,34
12392,7,0.12,37
12393,7,0.12,74
12394,7,0.12,31
12395,7,0.12,32
12396,7,0.12,43
12397,7,0.12,32
12398,7,0.12,30
12399,7,0.12,31
12400,7,0.12,81
12401,7,0.12,53
12402,7,0.12,65
12403,7,0.12,97
12404,7,0.12,47
12405,7,0.12,61
12406,7,0.12,39
12407,7,0.12,50
12408,7,0.12,42
12409,7,0.12,46
12410,7,0.12,19
12411,7,0.12,20
12412,7,0.12,38
12413,7,0.12,35
12414,7,0.12,19
12415,7,0.12,41
12416,7,0.12,45
12417,7,0.12,83
12418,7,0.12,25
12419,7,0.12,33
12420,7,0.12,9
12421,7,0.12,8
12422,7,0.12,24
12423,7,0.12,1
12424,7,0.12,10
12425,7,0.12,52
12426,7,0.12,26
12427,7,0.12,23
12428,7,0.12,19
12429,7,0.12,23
12430,7,0.12,48
12431,7,0.12,19
12432,7,0.12,45
12433,7,0.12,17
12434,7,0.12,35
12435,7,0.12,89
12436,7,0.12,46
12437,7,0.12,22
12438,7,0.12,43
12439,7,0.12,16
12440,7,0.12,34
12441,7,0.12,31
12442,7,0.12,51
12443,7,0.12,11
12444,7,0.12,33
12445,7,0.12,17
12446,7,0.12,31
12447,7,0.12,70
12448,7,0.12,13
12449,7,0.12,17
12450,7,0.12,49
12451,7,0.12,16
12452,7,0.12,17
12453,7,0.12,54
12454,7,0.12,35
12455,7,0.12,8
12456,7,0.12,36
12457,7,0.12,54
12458,7,0.12,70
12459,7,0.12,3
12460,7,0.12,61
12461,7,0.12,54
12462,7,0.12,23
12463,7,0.12,54
12464,7,0.12,35
12465,7,0.12,22
12466,7,0.12,20
12467,7,0.12,8
12468,7,0.12,44
12469,7,0.12,54
12470,7,0.12,67
12471,7,0.12,38
12472,7,0.12,16
12473,7,0.12,48
12474,7,0.12,83
12475,7,0.12,26
12476,7,0.12,16
12477,7,0.12,45
12478,7,0.12,15
12479,7,0.12,11
12480,7,0.12,61
12481,7,0.12,87
12482,7,0.12,53
12483,7,0.12,15
12484,7,0.12,56
12485,7,0.12,50
12486,7,0.12,40
12487,7,0.12,11
12488,7,0.12,4
12489,7,0.12,60
12490,7,0.12,19
12491,7,0.12,37
12492,7,0.12,14
12493,7,0.12,85
12494,7,0.12,47
12495,7,0.12,27
12496,7,0.12,39
12497,7,0.12,57
12498,7,0.12,43
12499,7,0.12,57
12500,7,0.12,46
12501,7,0.12,84
12502,7,0.12,41
12503,7,0.12,57
12504,7,0.12,83
12505,7,0.12,34
12506,7,0.12,59
12507,7,0.12,29
12508,7,0.12,36
12509,7,0.12,52
12510,7,0.12,27
12511,7,0.12,18
12512,7,0.12,26
12513,7,0.12,55
12514,7,0.12,36
12515,7,0.12,17
12516,7,0.12,51
12517,7,0.12,11
12518,7,0.12,37
12519,7,0.12,25
12520,7,0.12,42
12521,7,0.12,88
12522,7,0.12,13
12523,7,0.12,57
12524,7,0.12,34
12525,7,0.12,42
12526,7,0.12,29
12527,7,0.12,44
12528,7,0.12,39
12529,7,0.12,41
12530,7,0.12,33
12531,7,0.12,51
12532,7,0.12,28
12533,7,0.12,63
12534,7,0.12,15
12535,7,0.12,69
12536,7,0.12,55
12537,7,0.12,41
12538,7,0.12,51
12539,7,0.12,97
12540,7,0.12,50
12541,7,0.12,41
12542,7,0.12,62
12543,7,0.12,61
12544,7,0.12,31
12545,7,0.12,37
12546,7,0.12,22
12547,7,0.12,21
12548,7,0.12,86
12549,7,0.12,60
12550,7,0.12,57
12551,7,0.12,62
12552,7,0.12,37
12553,7,0.12,52
12554,7,0.12,38
12555,7,0.12,11
12556,7,0.12,55
12557,7,0.12,64
12558,7,0.12,10
12559,7,0.12,84
12560,7,0.12,9
12561,7,0.12,26
12562,7,0.12,34
12563,7,0.12,56
12564,7,0.12,55
12565,7,0.12,16
12566,7,0.12,44
12567,7,0.12,6
12568,7,0.12,87
12569,7,0.12,24
12570,7,0.12,64
12571,7,0.12,35
12572,7,0.12,36
12573,7,0.12,30
12574,7,0.12,87
12575,7,0.12,58
12576,7,0.12,69
12577,7,0.12,55
12578,7,0.12,23
12579,7,0.12,58
12580,7,0.12,70
12581,7,0.12,63
12582,7,0.12,55
12583,7,0.12,77
12584,7,0.12,33
12585,7,0.12,51
12586,7,0.12,78
12587,7,0.12,42
12588,7,0.12,54
12589,7,0.12,58
12590,7,0.12,40
12591,7,0.12,60
12592,7,0.12,32
12593,7,0.12,42
12594,7,0.12,72
12595,7,0.12,15
12596,7,0.12,11
12597,7,0.12,9
12598,7,0.12,41
12599,7,0.12,34
12600,7,0.12,36
12601,7,0.12,34
12602,7,0.12,49
12603,7,0.12,63
12604,7,0.12,77
12605,7,0.12,49
12606,7,0.12,64
12607,7,0.12,11
12608,7,0.12,70
12609,7,0.12,14
12610,7,0.12,45
12611,7,0.12,18
12612,7,0.12,8
12613,7,0.12,28
12614,7,0.12,25
12615,7,0.12,34
12616,7,0.12,60
12617,7,0.12,53
12618,7,0.12,17
12619,7,0.12,41
12620,7,0.12,54
12621,7,0.12,18
12622,7,0.12,20
12623,7,0.12,41
12624,7,0.12,47
12625,7,0.12,30
12626,7,0.12,24
12627,7,0.12,51
12628,7,0.12,19
12629,7,0.12,44
12630,7,0.12,76
12631,7,0.12,56
12632,7,0.12,55
12633,7,0.12,65
12634,7,0.12,37
12635,7,0.12,62
12636,7,0.12,26
12637,7,0.12,33
12638,7,0.12,10
12639,7,0.12,43
12640,7,0.12,55
12641,7,0.12,40
12642,7,0.12,47
12643,7,0.12,24
12644,7,0.12,46
12645,7,0.12,21
12646,7,0.12,43
12647,7,0.12,98
12648,7,0.12,19
12649,7,0.12,39
12650,7,0.12,25
12651,7,0.12,52
12652,7,0.12,45
12653,7,0.12,21
12654,7,0.12,15
12655,7,0.12,25
12656,7,0.12,21
12657,7,0.12,28
12658,7,0.12,63
12659,7,0.12,34
12660,7,0.12,31
12661,7,0.12,12
12662,7,0.12,19
12663,7,0.12,63
12664,7,0.12,20
12665,7,0.12,87
12666,7,0.12,42
12667,7,0.12,63
12668,7,0.12,8
12669,7,0.12,41
12670,7,0.12,26
12671,7,0.12,45
12672,7,0.12,27
12673,7,0.12,50
12674,7,0.12,61
12675,7,0.12,5
12676,7,0.12,24
12677,7,0.12,55
12678,7,0.12,32
12679,7,0.12,32
12680,7,0.12,52
12681,7,0.12,44
12682,7,0.12,47
12683,7,0.12,64
12684,7,0.12,65
12685,7,0.12,14
12686,7,0.12,46
12687,7,0.12,55
12688,7,0.12,84
12689,7,0.12,18
12690,7,0.12,61
12691,7,0.12,56
12692,7,0.12,67
12693,7,0.12,64
12694,7,0.12,52
12695,7,0.12,102
12696,7,0.12,51
12697,7,0.12,87
12698,7,0.12,59
12699,7,0.12,20
12700,7,0.12,30
12701,7,0.12,64
12702,7,0.12,66
12703,7,0.12,44
12704,7,0.12,106
12705,7,0.12,61
12706,7,0.12,35
12707,7,0.12,16
12708,7,0.12,20
12709,7,0.12,26
12710,7,0.12,44
12711,7,0.12,82
12712,7,0.12,13
12713,7,0.12,60
12714,7,0.12,30
12715,7,0.12,51
12716,7,0.12,25
12717,7,0.12,44
12718,7,0.12,24
12719,7,0.12,31
12720,7,0.12,37
12721,7,0.12,27
12722,7,0.12,51
12723,7,0.12,38
12724,7,0.12,44
12725,7,0.12,24
12726,7,0.12,40
12727,7,0.12,21
12728,7,0.12,44
12729,7,0.12,3
12730,7,0.12,47
12731,7,0.12,60
12732,7,0.12,41
12733,7,0.12,38
12734,7,0.12,17
12735,7,0.12,53
12736,7,0.12,84
12737,7,0.12,14
12738,7,0.12,40
12739,7,0.12,64
12740,7,0.12,37
12741,7,0.12,43
12742,7,0.12,13
12743,7,0.12,48
12744,7,0.12,44
12745,7,0.12,59
12746,7,0.12,13
12747,7,0.12,27
12748,7,0.12,68
12749,7,0.12,44
12750,7,0.12,30
12751,7,0.12,16
12752,7,0.12,36
12753,7,0.12,75
12754,7,0.12,32
12755,7,0.12,18
12756,7,0.12,49
12757,7,0.12,63
12758,7,0.12,64
12759,7,0.12,20
12760,7,0.12,22
12761,7,0.12,36
12762,7,0.12,18
12763,7,0.12,8
12764,7,0.12,33
12765,7,0.12,40
12766,7,0.12,74
12767,7,0.12,39
12768,7,0.12,35
12769,7,0.12,98
12770,7,0.12,58
12771,7,0.12,37
12772,7,0.12,11
12773,7,0.12,30
12774,7,0.12,39
12775,7,0.12,38
12776,7,0.12,48
12777,7,0.12,56
12778,7,0.12,25
12779,7,0.12,83
12780,7,0.12,20
12781,7,0.12,5
12782,7,0.12,41
12783,7,0.12,21
12784,7,0.12,22
12785,7,0.12,79
12786,7,0.12,17
12787,7,0.12,73
12788,7,0.12,52
12789,7,0.12,34
12790,7,0.12,21
12791,7,0.12,42
12792,7,0.12,14
12793,7,0.12,64
12794,7,0.12,66
12795,7,0.12,63
12796,7,0.12,67
12797,7,0.12,67
12798,7,0.12,47
12799,7,0.12,54
12800,7,0.12,85
12801,7,0.12,8
12802,7,0.12,15
12803,7,0.12,12
12804,7,0.12,108
12805,7,0.12,42
12806,7,0.12,75
12807,7,0.12,32
12808,7,0.12,48
12809,7,0.12,30
12810,7,0.12,28
12811,7,0.12,48
12812,7,0.12,56
12813,7,0.12,32
12814,7,0.12,46
12815,7,0.12,50
12816,7,0.12,71
12817,7,0.12,48
12818,7,0.12,39
12819,7,0.12,42
12820,7,0.12,8
12821,7,0.12,15
12822,7,0.12,24
12823,7,0.12,68
12824,7,0.12,51
12825,7,0.12,20
12826,7,0.12,22
12827,7,0.12,67
12828,7,0.12,43
12829,7,0.12,71
12830,7,0.12,5
12831,7,0.12,39
12832,7,0.12,37
12833,7,0.12,33
12834,7,0.12,50
12835,7,0.12,30
12836,7,0.12,47
12837,7,0.12,30
12838,7,0.12,45
12839,7,0.12,30
12840,7,0.12,24
12841,7,0.12,39
12842,7,0.12,10
12843,7,0.12,66
12844,7,0.12,56
12845,7,0.12,62
12846,7,0.12,49
12847,7,0.12,18
12848,7,0.12,56
12849,7,0.12,28
12850,7,0.12,62
12851,7,0.12,48
12852,7,0.12,16
12853,7,0.12,16
12854,7,0.12,71
12855,7,0.12,43
12856,7,0.12,25
12857,7,0.12,54
12858,7,0.12,26
12859,7,0.12,50
12860,7,0.12,55
12861,7,0.12,44
12862,7,0.12,24
12863,7,0.12,39
12864,7,0.12,29
12865,7,0.12,68
12866,7,0.12,44
12867,7,0.12,21
12868,7,0.12,19
12869,7,0.12,16
12870,7,0.12,47
12871,7,0.12,32
12872,7,0.12,47
12873,7,0.12,84
12874,7,0.12,53
12875,7,0.12,40
12876,7,0.12,48
12877,7,0.12,66
12878,7,0.12,61
12879,7,0.12,52
12880,7,0.12,66
12881,7,0.12,25
12882,7,0.12,87
12883,7,0.12,37
12884,7,0.12,42
12885,7,0.12,60
12886,7,0.12,54
12887,7,0.12,0
12888,7,0.12,28
12889,7,0.12,62
12890,7,0.12,53
12891,7,0.12,23
12892,7,0.12,51
12893,7,0.12,11
12894,7,0.12,71
12895,7,0.12,28
12896,7,0.12,38
12897,7,0.12,46
12898,7,0.12,67
12899,7,0.12,60
12900,7,0.12,21
12901,7,0.12,56
12902,7,0.12,45
12903,7,0.12,17
12904,7,0.12,51
12905,7,0.12,29
12906,7,0.12,56
12907,7,0.12,50
12908,7,0.12,33
12909,7,0.12,41
12910,7,0.12,52
12911,7,0.12,32
12912,7,0.12,78
12913,7,0.12,21
12914,7,0.12,80
12915,7,0.12,47
12916,7,0.12,45
12917,7,0.12,44
12918,7,0.12,58
12919,7,0.12,29
12920,7,0.12,49
12921,7,0.12,81
12922,7,0.12,51
12923,7,0.12,57
12924,7,0.12,21
12925,7,0.12,33
12926,7,0.12,33
12927,7,0.12,7
12928,7,0.12,23
12929,7,0.12,29
12930,7,0.12,49
12931,7,0.12,57
12932,7,0.12,6
12933,7,0.12,59
12934,7,0.12,51
12935,7,0.12,46
12936,7,0.12,40
12937,7,0.12,12
12938,7,0.12,58
12939,7,0.12,65
12940,7,0.12,46
12941,7,0.12,7
12942,7,0.12,66
12943,7,0.12,49
12944,7,0.12,22
12945,7,0.12,43
12946,7,0.12,67
12947,7,0.12,6
12948,7,0.12,81
12949,7,0.12,52
12950,7,0.12,37
12951,7,0.12,5
12952,7,0.12,43
12953,7,0.12,31
12954,7,0.12,29
12955,7,0.12,80
12956,7,0.12,49
12957,7,0.12,31
12958,7,0.12,50
12959,7,0.12,40
12960,7,0.12,35
12961,7,0.12,20
12962,7,0.12,82
12963,7,0.12,24
12964,7,0.12,67
12965,7,0.12,31
12966,7,0.12,7
12967,7,0.12,45
12968,7,0.12,29
12969,7,0.12,54
12970,7,0.12,37
12971,7,0.12,25
12972,7,0.12,42
12973,7,0.12,9
12974,7,0.12,70
12975,7,0.12,47
12976,7,0.12,36
12977,7,0.12,49
12978,7,0.12,23
12979,7,0.12,27
12980,7,0.12,14
12981,7,0.12,50
12982,7,0.12,60
12983,7,0.12,10
12984,7,0.12,44
12985,7,0.12,31
12986,7,0.12,70
12987,7,0.12,32
12988,7,0.12,53
12989,7,0.12,63
12990,7,0.12,9
12991,7,0.12,68
12992,7,0.12,65
12993,7,0.12,69
12994,7,0.12,36
12995,7,0.12,29
12996,7,0.12,37
12997,7,0.12,34
12998,7,0.12,52
12999,7,0.12,14
13000,7,0.13,25
13001,7,0.13,46
13002,7,0.13,24
13003,7,0.13,40
13004,7,0.13,40
13005,7,0.13,14
13006,7,0.13,20
13007,7,0.13,24
13008,7,0.13,55
13009,7,0.13,70
13010,7,0.13,72
13011,7,0.13,59
13012,7,0.13,35
13013,7,0.13,36
13014,7,0.13,55
13015,7,0.13,22
13016,7,0.13,5
13017,7,0.13,82
13018,7,0.13,76
13019,7,0.13,31
13020,7,0.13,32
13021,7,0.13,78
13022,7,0.13,28
13023,7,0.13,28
13024,7,0.13,15
13025,7,0.13,70
13026,7,0.13,67
13027,7,0.13,21
13028,7,0.13,24
13029,7,0.13,42
13030,7,0.13,84
13031,7,0.13,66
13032,7,0.13,10
13033,7,0.13,19
13034,7,0.13,56
13035,7,0.13,63
13036,7,0.13,17
13037,7,0.13,25
13038,7,0.13,73
13039,7,0.13,60
13040,7,0.13,20
13041,7,0.13,62
13042,7,0.13,65
13043,7,0.13,52
13044,7,0.13,58
13045,7,0.13,60
13046,7,0.13,8
13047,7,0.13,44
13048,7,0.13,42
13049,7,0.13,68
13050,7,0.13,24
13051,7,0.13,70
13052,7,0.13,9
13053,7,0.13,34
13054,7,0.13,57
13055,7,0.13,61
13056,7,0.13,59
13057,7,0.13,15
13058,7,0.13,24
13059,7,0.13,36
13060,7,0.13,84
13061,7,0.13,11
13062,7,0.13,27
13063,7,0.13,69
13064,7,0.13,61
13065,7,0.13,64
13066,7,0.13,14
13067,7,0.13,14
13068,7,0.13,57
13069,7,0.13,24
13070,7,0.13,51
13071,7,0.13,29
13072,7,0.13,8
13073,7,0.13,70
13074,7,0.13,49
13075,7,0.13,25
13076,7,0.13,77
13077,7,0.13,60
13078,7,0.13,78
13079,7,0.13,50
13080,7,0.13,32
13081,7,0.13,62
13082,7,0.13,63
13083,7,0.13,53
13084,7,0.13,5
13085,7,0.13,61
13086,7,0.13,26
13087,7,0.13,45
13088,7,0.13,44
13089,7,0.13,5
13090,7,0.13,40
13091,7,0.13,4
13092,7,0.13,63
13093,7,0.13,53
13094,7,0.13,43
13095,7,0.13,31
13096,7,0.13,28
13097,7,0.13,27
13098,7,0.13,70
13099,7,0.13,27
13100,7,0.13,36
13101,7,0.13,48
13102,7,0.13,60
13103,7,0.13,51
13104,7,0.13,23
13105,7,0.13,33
13106,7,0.13,37
13107,7,0.13,23
13108,7,0.13,9
13109,7,0.13,32
13110,7,0.13,8
13111,7,0.13,40
13112,7,0.13,44
13113,7,0.13,32
13114,7,0.13,34
13115,7,0.13,31
13116,7,0.13,37
13117,7,0.13,18
13118,7,0.13,85
13119,7,0.13,45
13120,7,0.13,12
13121,7,0.13,73
13122,7,0.13,41
13123,7,0.13,45
13124,7,0.13,27
13125,7,0.13,34
13126,7,0.13,56
13127,7,0.13,24
13128,7,0.13,40
13129,7,0.13,20
13130,7,0.13,101
13131,7,0.13,38
13132,7,0.13,75
13133,7,0.13,68
13134,7,0.13,40
13135,7,0.13,6
13136,7,0.13,47
13137,7,0.13,20
13138,7,0.13,65
13139,7,0.13,37
13140,7,0.13,36
13141,7,0.13,16
13142,7,0.13,23
13143,7,0.13,24
13144,7,0.13,32
13145,7,0.13,61
13146,7,0.13,63
13147,7,0.13,10
13148,7,0.13,63
13149,7,0.13,3
13150,7,0.13,82
13151,7,0.13,2
13152,7,0.13,53
13153,7,0.13,40
13154,7,0.13,24
13155,7,0.13,21
13156,7,0.13,71
13157,7,0.13,19
13158,7,0.13,28
13159,7,0.13,45
13160,7,0.13,81
13161,7,0.13,26
13162,7,0.13,92
13163,7,0.13,51
13164,7,0.13,14
13165,7,0.13,87
13166,7,0.13,37
13167,7,0.13,71
13168,7,0.13,34
13169,7,0.13,14
13170,7,0.13,17
13171,7,0.13,57
13172,7,0.13,15
13173,7,0.13,29
13174,7,0.13,39
13175,7,0.13,48
13176,7,0.13,90
13177,7,0.13,22
13178,7,0.13,76
13179,7,0.13,38
13180,7,0.13,88
13181,7,0.13,47
13182,7,0.13,27
13183,7,0.13,58
13184,7,0.13,56
13185,7,0.13,20
13186,7,0.13,37
13187,7,0.13,36
13188,7,0.13,14
13189,7,0.13,41
13190,7,0.13,30
13191,7,0.13,47
13192,7,0.13,47
13193,7,0.13,61
13194,7,0.13,10
13195,7,0.13,60
13196,7,0.13,32
13197,7,0.13,35
13198,7,0.13,58
13199,7,0.13,33
13200,7,0.13,27
13201,7,0.13,66
13202,7,0.13,103
13203,7,0.13,37
13204,7,0.13,40
13205,7,0.13,76
13206,7,0.13,36
13207,7,0.13,49
13208,7,0.13,66
13209,7,0.13,10
13210,7,0.13,77
13211,7,0.13,45
13212,7,0.13,22
13213,7,0.13,19
13214,7,0.13,60
13215,7,0.13,57
13216,7,0.13,68
13217,7,0.13,49
13218,7,0.13,43
13219,7,0.13,31
13220,7,0.13,52
13221,7,0.13,48
13222,7,0.13,47
13223,7,0.13,1
13224,7,0.13,25
13225,7,0.13,56
13226,7,0.13,36
13227,7,0.13,92
13228,7,0.13,56
13229,7,0.13,99
13230,7,0.13,36
13231,7,0.13,67
13232,7,0.13,77
13233,7,0.13,88
13234,7,0.13,17
13235,7,0.13,101
13236,7,0.13,70
13237,7,0.13,80
13238,7,0.13,25
13239,7,0.13,37
13240,7,0.13,77
13241,7,0.13,64
13242,7,0.13,61
13243,7,0.13,49
13244,7,0.13,47
13245,7,0.13,48
13246,7,0.13,34
13247,7,0.13,40
13248,7,0.13,75
13249,7,0.13,63
13250,7,0.13,13
13251,7,0.13,58
13252,7,0.13,73
13253,7,0.13,18
13254,7,0.13,64
13255,7,0.13,31
13256,7,0.13,57
13257,7,0.13,43
13258,7,0.13,35
13259,7,0.13,12
13260,7,0.13,61
13261,7,0.13,30
13262,7,0.13,47
13263,7,0.13,66
13264,7,0.13,50
13265,7,0.13,41
13266,7,0.13,89
13267,7,0.13,21
13268,7,0.13,32
13269,7,0.13,49
13270,7,0.13,33
13271,7,0.13,35
13272,7,0.13,40
13273,7,0.13,76
13274,7,0.13,10
13275,7,0.13,55
13276,7,0.13,26
13277,7,0.13,90
13278,7,0.13,36
13279,7,0.13,51
13280,7,0.13,19
13281,7,0.13,50
13282,7,0.13,54
13283,7,0.13,50
13284,7,0.13,45
13285,7,0.13,28
13286,7,0.13,47
13287,7,0.13,48
13288,7,0.13,72
13289,7,0.13,29
13290,7,0.13,59
13291,7,0.13,51
13292,7,0.13,50
13293,7,0.13,40
13294,7,0.13,58
13295,7,0.13,4
13296,7,0.13,32
13297,7,0.13,52
13298,7,0.13,33
13299,7,0.13,27
13300,7,0.13,53
13301,7,0.13,29
13302,7,0.13,58
13303,7,0.13,14
13304,7,0.13,24
13305,7,0.13,46
13306,7,0.13,96
13307,7,0.13,66
13308,7,0.13,28
13309,7,0.13,66
13310,7,0.13,36
13311,7,0.13,34
13312,7,0.13,29
13313,7,0.13,49
13314,7,0.13,19
13315,7,0.13,69
13316,7,0.13,73
13317,7,0.13,19
13318,7,0.13,58
13319,7,0.13,42
13320,7,0.13,29
13321,7,0.13,8
13322,7,0.13,30
13323,7,0.13,15
13324,7,0.13,92
13325,7,0.13,50
13326,7,0.13,39
13327,7,0.13,22
13328,7,0.13,30
13329,7,0.13,67
13330,7,0.13,62
13331,7,0.13,37
13332,7,0.13,40
13333,7,0.13,39
13334,7,0.13,70
13335,7,0.13,11
13336,7,0.13,45
13337,7,0.13,45
13338,7,0.13,11
13339,7,0.13,62
13340,7,0.13,52
13341,7,0.13,61
13342,7,0.13,84
13343,7,0.13,26
13344,7,0.13,12
13345,7,0.13,20
13346,7,0.13,16
13347,7,0.13,32
13348,7,0.13,68
13349,7,0.13,23
13350,7,0.13,41
13351,7,0.13,65
13352,7,0.13,27
13353,7,0.13,28
13354,7,0.13,8
13355,7,0.13,44
13356,7,0.13,91
13357,7,0.13,41
13358,7,0.13,19
13359,7,0.13,46
13360,7,0.13,47
13361,7,0.13,43
13362,7,0.13,66
13363,7,0.13,46
13364,7,0.13,33
13365,7,0.13,28
13366,7,0.13,45
13367,7,0.13,25
13368,7,0.13,44
13369,7,0.13,23
13370,7,0.13,47
13371,7,0.13,47
13372,7,0.13,76
13373,7,0.13,62
13374,7,0.13,34
13375,7,0.13,29
13376,7,0.13,26
13377,7,0.13,25
13378,7,0.13,107
13379,7,0.13,32
13380,7,0.13,20
13381,7,0.13,27
13382,7,0.13,34
13383,7,0.13,16
13384,7,0.13,59
13385,7,0.13,46
13386,7,0.13,25
13387,7,0.13,37
13388,7,0.13,3
13389,7,0.13,47
13390,7,0.13,35
13391,7,0.13,32
13392,7,0.13,28
13393,7,0.13,27
13394,7,0.13,41
13395,7,0.13,23
13396,7,0.13,26
13397,7,0.13,55
13398,7,0.13,75
13399,7,0.13,53
13400,7,0.13,42
13401,7,0.13,3
13402,7,0.13,29
13403,7,0.13,44
13404,7,0.13,83
13405,7,0.13,34
13406,7,0.13,50
13407,7,0.13,28
13408,7,0.13,37
13409,7,0.13,28
13410,7,0.13,45
13411,7,0.13,49
13412,7,0.13,44
13413,7,0.13,20
13414,7,0.13,20
13415,7,0.13,39
13416,7,0.13,38
13417,7,0.13,4
13418,7,0.13,45
13419,7,0.13,21
13420,7,0.13,62
13421,7,0.13,46
13422,7,0.13,43
13423,7,0.13,47
13424,7,0.13,26
13425,7,0.13,41
13426,7,0.13,26
13427,7,0.13,34
13428,7,0.13,25
13429,7,0.13,56
13430,7,0.13,25
13431,7,0.13,31
13432,7,0.13,26
13433,7,0.13,78
13434,7,0.13,76
13435,7,0.13,25
13436,7,0.13,38
13437,7,0.13,56
13438,7,0.13,15
13439,7,0.13,55
13440,7,0.13,14
13441,7,0.13,50
13442,7,0.13,33
13443,7,0.13,23
13444,7,0.13,42
13445,7,0.13,62
13446,7,0.13,49
13447,7,0.13,29
13448,7,0.13,50
13449,7,0.13,66
13450,7,0.13,16
13451,7,0.13,62
13452,7,0.13,40
13453,7,0.13,45
13454,7,0.13,71
