alg,path_len,visited_points,queue_rest_size,time_ms,N
castar,538,1575,1036,6.660223007202148,20
hastar,87,933,846,10.271072387695312,20
astar,402,1202,798,5.789041519165039,21
castar,404,1164,760,4.78672981262207,21
hastar,97,856,759,10.27679443359375,21
astar,256,16166,749,144.9108123779297,22
castar,260,807,535,4.235029220581055,22
hastar,56,524,468,6.074190139770508,22
astar,283,13105,768,114.17889595031738,23
castar,285,829,544,3.362894058227539,23
hastar,67,593,526,6.931781768798828,23
astar,510,2009,1454,13.6260986328125,24
castar,514,1503,980,6.205081939697266,24
hastar,128,1072,944,12.631893157958984,24
astar,224,1493,421,11.162757873535156,25
castar,226,767,520,4.059076309204102,25
hastar,75,603,526,7.229328155517578,25
astar,157,468,309,2.043008804321289,26
castar,157,468,309,1.9419193267822266,26
hastar,40,361,321,3.843069076538086,26
astar,545,3153,2522,24.49202537536621,27
castar,549,1593,1044,6.50334358215332,27
hastar,147,1291,1143,15.57779312133789,27
astar,239,5888,530,53.948163986206055,28
castar,239,702,461,2.86102294921875,28
hastar,50,488,438,5.74803352355957,28
astar,384,1272,873,6.511926651000977,29
castar,386,1234,835,6.2389373779296875,29
hastar,91,812,721,9.631872177124023,29
astar,234,11004,459,101.55487060546875,30
castar,238,617,368,3.7577152252197266,30
hastar,60,438,377,5.487918853759766,30
astar,249,819,564,4.292011260986328,31
castar,251,775,518,3.638029098510742,31
hastar,74,606,532,7.271051406860352,31
astar,400,1902,1442,14.653205871582031,32
castar,402,1179,773,5.201101303100586,32
hastar,130,953,822,12.18104362487793,32
astar,318,23674,1233,224.47800636291504,33
castar,320,935,615,3.918886184692383,33
hastar,96,747,651,8.932113647460938,33
astar,422,28983,1500,265.3088569641113,34
castar,430,1479,981,7.836818695068359,34
hastar,161,1219,1054,15.721321105957031,34
astar,525,3206,2481,26.150941848754883,35
castar,533,1730,1107,8.65483283996582,35
hastar,182,1385,1201,16.814708709716797,35
astar,219,840,599,5.217075347900391,36
castar,221,668,443,2.988100051879883,36
hastar,79,590,509,6.746053695678711,36
astar,276,4263,591,33.556222915649414,37
castar,282,901,605,4.266977310180664,37
hastar,93,708,614,8.504867553710938,37
astar,91,278,183,1.3539791107177734,38
castar,91,278,183,1.2481212615966797,38
hastar,30,232,202,2.3980140686035156,38
astar,167,5479,304,45.65310478210449,39
castar,169,523,348,2.356290817260742,39
hastar,57,401,344,4.527091979980469,39
astar,388,33317,1616,300.74191093444824,40
castar,392,1166,769,5.079984664916992,40
hastar,100,829,729,9.648799896240234,40
astar,298,1014,690,5.592107772827148,41
castar,300,924,610,4.20689582824707,41
hastar,99,680,581,8.120059967041016,41
astar,405,3338,2592,28.603792190551758,42
castar,411,1263,774,5.583047866821289,42
hastar,145,999,851,12.607097625732422,42
astar,396,2699,2094,21.976232528686523,43
castar,404,1298,808,6.205081939697266,43
hastar,152,1049,894,13.070106506347656,43
astar,557,3625,2768,29.35194969177246,44
castar,563,1787,1154,8.678913116455078,44
hastar,182,1286,1103,15.61880111694336,44
astar,693,105845,5010,980.7350635528564,45
castar,703,2151,1420,10.403871536254883,45
hastar,236,1659,1422,20.476102828979492,45
astar,433,40966,856,390.00606536865234,46
castar,435,1355,887,6.65593147277832,46
hastar,138,942,804,11.233091354370117,46
astar,508,60459,1024,543.877124786377,47
castar,512,1534,1010,6.99615478515625,47
hastar,165,1163,998,14.699935913085938,47
astar,97,404,290,2.566814422607422,48
castar,99,377,246,2.1419525146484375,48
hastar,42,258,214,2.8259754180908203,48
astar,354,19950,1330,174.30567741394043,49
castar,360,1123,736,5.433082580566406,49
hastar,141,944,801,12.681961059570312,49
astar,158,899,281,5.797863006591797,50
castar,160,654,428,3.883838653564453,50
hastar,69,479,403,6.580829620361328,50
astar,155,5766,286,49.39699172973633,51
castar,157,499,326,2.452850341796875,51
hastar,57,369,311,4.272937774658203,51
astar,25,199,51,1.405954360961914,52
castar,25,77,47,0.3600120544433594,52
hastar,11,63,52,0.6251335144042969,52
astar,475,50680,927,463.09494972229004,53
castar,483,1425,877,7.066011428833008,53
hastar,203,1135,927,15.109062194824219,53
astar,577,3549,2646,28.536081314086914,54
castar,587,2010,1226,11.371850967407227,54
hastar,236,1440,1199,19.129276275634766,54
astar,221,2148,1710,19.093751907348633,55
castar,227,757,456,3.823995590209961,55
hastar,108,660,550,8.34798812866211,55
astar,213,1350,886,10.146856307983398,56
castar,217,709,462,3.4749507904052734,56
hastar,111,639,527,7.714033126831055,56
astar,517,2447,1710,17.269134521484375,57
castar,521,2074,1298,13.066291809082031,57
hastar,187,1254,1062,15.59305191040039,57
astar,246,2583,514,19.32811737060547,58
castar,246,661,413,2.835988998413086,58
hastar,114,687,570,8.935213088989258,58
astar,443,20348,844,178.79986763000488,59
castar,443,1261,812,5.584001541137695,59
hastar,187,1166,976,15.004158020019531,59
astar,681,99499,1468,935.7330799102783,60
castar,695,2119,1331,11.030912399291992,60
hastar,278,1734,1450,24.148225784301758,60
astar,454,8594,794,71.59185409545898,61
castar,454,1231,771,5.321979522705078,61
hastar,225,1303,1074,16.98017120361328,61
astar,182,1163,854,9.077072143554688,62
castar,184,557,364,2.6102066040039062,62
hastar,87,465,378,6.063938140869141,62
astar,290,5452,751,44.38614845275879,63
castar,300,1059,658,5.637168884277344,63
hastar,145,865,715,11.691093444824219,63
astar,177,511,326,2.3450851440429688,64
castar,177,511,326,2.2683143615722656,64
hastar,89,488,395,6.356000900268555,64
astar,344,2439,1820,20.312070846557617,65
castar,352,1552,819,10.416030883789062,65
hastar,150,893,740,10.776758193969727,65
astar,575,64706,1255,590.1350975036621,66
castar,585,1955,1245,10.549068450927734,66
hastar,259,1539,1271,21.13819122314453,66
astar,143,385,240,1.6818046569824219,67
castar,143,385,240,1.6357898712158203,67
hastar,80,445,360,5.994081497192383,67
astar,461,6187,1242,65.50002098083496,68
castar,461,2323,1416,18.92685890197754,68
hastar,243,1365,1117,18.374919891357422,68
astar,462,7832,808,65.10090827941895,69
castar,462,1355,843,6.083250045776367,69
hastar,214,1251,1031,16.824960708618164,69
astar,172,6996,320,58.08067321777344,70
castar,174,550,353,2.6786327362060547,70
hastar,67,401,334,5.136013031005859,70
astar,427,4246,3187,38.55466842651367,71
castar,439,1519,900,8.388042449951172,71
hastar,217,1137,913,14.770030975341797,71
astar,693,6364,4701,57.311058044433594,72
castar,707,2542,1508,15.12908935546875,72
hastar,312,1671,1355,23.234128952026367,72
astar,464,4316,3161,38.32602500915527,73
castar,468,2139,1282,17.72594451904297,73
hastar,197,1164,960,14.601945877075195,73
astar,287,14455,1291,130.06997108459473,74
castar,289,836,519,3.9560794830322266,74
hastar,121,678,557,8.138895034790039,74
astar,569,54945,4167,511.7661952972412,75
castar,573,1698,1059,8.426904678344727,75
hastar,245,1344,1097,18.007755279541016,75
astar,545,63101,4592,603.7838459014893,76
castar,551,1824,1153,9.92727279663086,76
hastar,224,1259,1034,16.201019287109375,76
astar,154,409,253,1.9457340240478516,77
castar,154,409,253,1.750946044921875,77
hastar,75,413,336,5.60307502746582,77
astar,258,783,505,3.9637088775634766,78
castar,258,783,505,3.6170482635498047,78
hastar,96,584,488,7.336139678955078,78
astar,370,2068,1487,15.9759521484375,79
castar,378,1254,779,6.541252136230469,79
hastar,167,995,825,13.883113861083984,79
astar,171,3516,305,28.5491943359375,80
castar,171,482,309,2.1398067474365234,80
hastar,79,476,394,5.82575798034668,80
astar,307,787,476,4.031896591186523,81
castar,307,787,476,3.5741329193115234,81
hastar,149,788,636,10.970830917358398,81
astar,269,1083,736,7.232904434204102,82
castar,273,845,498,4.183053970336914,82
hastar,123,663,537,8.327722549438477,82
astar,324,18222,1655,160.1722240447998,83
castar,332,1607,964,12.159109115600586,83
hastar,175,901,718,12.212038040161133,83
astar,392,14719,1502,133.56399536132812,84
castar,392,1127,699,5.340099334716797,84
hastar,206,1071,849,14.410018920898438,84
astar,745,6644,4760,59.760093688964844,85
castar,757,3112,1954,25.38013458251953,85
hastar,374,1925,1555,25.794029235839844,85
astar,621,3096,2117,22.593021392822266,86
castar,631,2307,1360,14.760732650756836,86
hastar,304,1475,1171,20.051956176757812,86
astar,490,1984,1333,13.653993606567383,87
castar,492,1379,876,6.153106689453125,87
hastar,233,1247,1014,17.960309982299805,87
astar,441,2180,1504,16.568899154663086,88
castar,447,1558,963,9.797811508178711,88
hastar,202,1039,835,14.14799690246582,88
astar,256,13336,1286,118.09921264648438,89
castar,258,846,540,4.539012908935547,89
hastar,133,659,522,8.255958557128906,89
astar,270,14483,558,126.17015838623047,90
castar,278,1071,617,6.696224212646484,90
hastar,154,785,618,12.495756149291992,90
astar,546,1459,887,7.1659088134765625,91
castar,546,1459,887,6.553888320922852,91
hastar,287,1388,1089,19.21701431274414,91
astar,812,5191,3643,42.746782302856445,92
castar,820,2921,1729,18.017053604125977,92
hastar,414,2071,1640,29.127120971679688,92
astar,551,6532,4587,61.50507926940918,93
castar,563,3450,2033,36.86189651489258,93
hastar,307,1440,1125,21.426916122436523,93
astar,308,14288,1471,124.15623664855957,94
castar,316,2546,1551,33.90812873840332,94
hastar,170,829,646,11.491775512695312,94
astar,531,60729,5222,578.171968460083,95
castar,539,2257,1254,16.834020614624023,95
hastar,298,1410,1100,19.053936004638672,95
astar,308,3575,2495,32.778024673461914,96
castar,316,1825,1067,16.104936599731445,96
hastar,188,971,764,14.42098617553711,96
astar,423,6309,4546,61.38205528259277,97
castar,435,2209,1306,17.843961715698242,97
hastar,238,1149,905,15.536069869995117,97
astar,294,8479,521,73.25315475463867,98
castar,294,792,483,3.8552284240722656,98
hastar,187,895,698,13.312816619873047,98
astar,163,5402,310,45.39823532104492,99
castar,165,625,385,3.777027130126953,99
hastar,101,427,322,7.196187973022461,99
astar,209,1909,632,15.957832336425781,100
castar,211,920,400,5.751132965087891,100
hastar,135,681,524,9.902000427246094,100
astar,577,2976,1970,23.25892448425293,101
castar,583,1846,1105,10.160207748413086,101
hastar,313,1365,1048,19.60015296936035,101
astar,745,9599,6679,91.03894233703613,102
castar,763,3786,1799,32.763004302978516,102
hastar,454,2029,1566,29.467344284057617,102
astar,574,66868,1674,608.0679893493652,103
castar,584,2685,1674,23.217201232910156,103
hastar,300,1354,1055,19.61231231689453,103
astar,224,1389,930,11.82699203491211,104
castar,228,936,587,8.332014083862305,104
hastar,121,601,472,9.203910827636719,104
astar,424,2073,1373,16.228914260864258,105
castar,430,1803,926,12.647151947021484,105
hastar,249,1077,813,14.690160751342773,105
astar,182,5344,642,45.24683952331543,106
castar,184,884,550,6.126165390014648,106
hastar,123,527,395,10.46299934387207,106
astar,400,4322,3000,40.3289794921875,107
castar,408,1940,1295,17.928123474121094,107
hastar,232,1082,837,13.967275619506836,107
astar,228,10530,464,87.73612976074219,108
castar,228,896,571,5.490779876708984,108
hastar,126,540,408,7.951974868774414,108
astar,62,266,146,1.783132553100586,109
castar,62,255,135,1.5339851379394531,109
hastar,37,169,128,2.110004425048828,109
astar,176,6369,724,54.26597595214844,110
castar,180,825,497,5.980253219604492,110
hastar,102,452,347,6.597042083740234,110
astar,427,7082,697,61.216115951538086,111
castar,427,3823,1505,40.602922439575195,111
hastar,266,1231,929,20.07603645324707,111
astar,322,1095,662,6.675243377685547,112
castar,324,899,540,4.241943359375,112
hastar,177,737,558,10.169744491577148,112
astar,378,1610,1025,11.20901107788086,113
castar,380,1315,835,7.803916931152344,113
hastar,200,866,665,12.001991271972656,113
astar,133,1409,218,11.017084121704102,114
castar,133,1167,728,11.858940124511719,114
hastar,90,457,357,7.688999176025391,114
astar,159,722,442,5.028963088989258,115
castar,161,667,402,4.682779312133789,115
hastar,89,391,297,6.124019622802734,115
astar,445,7603,684,75.42777061462402,116
castar,447,3328,858,29.818058013916016,116
hastar,280,1268,964,18.002986907958984,116
astar,657,69710,2097,630.2390098571777,117
castar,679,4384,2017,46.272993087768555,117
hastar,407,1803,1358,28.94306182861328,117
astar,259,12275,567,107.24711418151855,118
castar,259,775,476,3.9098262786865234,118
hastar,138,615,475,8.076190948486328,118
astar,491,7637,5099,73.04024696350098,119
castar,507,4089,2407,69.75197792053223,119
hastar,308,1380,1035,20.80392837524414,119
astar,181,476,282,2.3920536041259766,120
castar,181,476,282,2.148866653442383,120
hastar,96,409,312,5.264997482299805,120
astar,55,355,199,2.8486251831054688,121
castar,55,268,173,1.9030570983886719,121
hastar,38,163,120,2.5060176849365234,121
astar,168,1892,1193,18.12005043029785,122
castar,172,1310,745,11.343955993652344,122
hastar,118,508,384,7.159948348999023,122
astar,115,1001,179,7.771968841552734,123
castar,115,631,261,4.772186279296875,123
hastar,85,322,232,4.4269561767578125,123
astar,765,111357,3266,1044.2771911621094,124
castar,771,3409,1981,26.400089263916016,124
hastar,467,1924,1443,27.029037475585938,124
astar,230,2407,1377,20.3707218170166,125
castar,236,1548,758,14.614105224609375,125
hastar,159,651,477,9.920120239257812,125
astar,145,398,241,2.177000045776367,126
castar,145,398,241,1.9147396087646484,126
hastar,90,339,248,4.785776138305664,126
astar,156,1267,245,9.853839874267578,127
castar,156,618,278,3.934144973754883,127
hastar,104,442,325,6.031990051269531,127
astar,125,1286,246,10.040044784545898,128
castar,127,763,448,6.350040435791016,128
hastar,90,411,314,7.579803466796875,128
astar,215,750,452,4.778146743774414,129
castar,217,628,378,3.276824951171875,129
hastar,124,541,416,7.484912872314453,129
astar,210,2292,377,22.311925888061523,130
castar,210,1597,443,13.870000839233398,130
hastar,148,648,467,9.72294807434082,130
astar,288,2474,1603,21.817922592163086,131
castar,294,1535,902,13.119935989379883,131
hastar,181,707,518,10.07223129272461,131
astar,730,12576,8040,120.97287178039551,132
castar,746,7162,3000,118.70884895324707,132
hastar,488,2033,1491,30.377864837646484,132
astar,414,29000,1203,255.54490089416504,133
castar,416,1596,977,11.93690299987793,133
hastar,252,1003,746,14.886140823364258,133
astar,264,12578,1563,111.52291297912598,134
castar,270,1483,835,14.454841613769531,134
hastar,193,726,519,12.436866760253906,134
astar,175,5935,393,49.2551326751709,135
castar,175,597,363,3.4487247467041016,135
hastar,97,397,298,5.377054214477539,135
astar,420,12079,753,101.69005393981934,136
castar,420,1016,580,4.616975784301758,136
hastar,274,1221,910,18.117904663085938,136
astar,167,5246,276,46.51904106140137,137
castar,167,1273,773,12.648820877075195,137
hastar,107,414,303,5.105733871459961,137
astar,224,586,339,3.297090530395508,138
castar,224,586,339,2.8417110443115234,138
hastar,121,521,397,6.778955459594727,138
astar,415,6621,4173,61.98239326477051,139
castar,421,3713,1940,56.83302879333496,139
hastar,277,1121,817,17.200231552124023,139
astar,438,3932,2483,35.653114318847656,140
castar,448,2301,1041,19.153118133544922,140
hastar,290,1167,859,17.69113540649414,140
astar,174,2952,510,24.477005004882812,141
castar,174,440,258,2.009153366088867,141
hastar,129,503,333,9.091854095458984,141
astar,124,2670,210,21.92211151123047,142
castar,124,410,245,2.4580955505371094,142
hastar,85,338,251,5.722761154174805,142
astar,151,2595,272,22.11928367614746,143
castar,151,560,282,3.6029815673828125,143
hastar,97,371,271,5.222082138061523,143
astar,298,16074,798,141.55292510986328,144
castar,302,1538,826,13.348102569580078,144
hastar,185,750,559,10.799884796142578,144
astar,400,7922,550,67.9481029510498,145
castar,404,5568,968,63.02595138549805,145
hastar,293,1172,840,19.950151443481445,145
astar,331,848,492,4.541873931884766,146
castar,331,848,492,3.9288997650146484,146
hastar,211,780,558,11.313915252685547,146
astar,226,9134,511,77.74186134338379,147
castar,230,1144,568,8.564949035644531,147
hastar,145,584,432,7.8067779541015625,147
astar,502,15688,766,138.27800750732422,148
castar,504,9740,999,100.77786445617676,148
hastar,364,1425,992,22.517919540405273,148
astar,323,5685,1253,62.85285949707031,149
castar,331,3015,942,30.164003372192383,149
hastar,245,996,698,18.303871154785156,149
astar,360,23275,1034,202.41189002990723,150
castar,364,1548,880,10.968923568725586,150
hastar,237,962,709,14.658212661743164,150
astar,187,6406,264,57.201385498046875,151
castar,187,673,392,4.28318977355957,151
hastar,127,455,325,6.48808479309082,151
astar,196,2940,307,24.395227432250977,152
castar,196,881,419,5.838871002197266,152
hastar,150,581,410,7.703065872192383,152
astar,223,1005,592,7.380008697509766,153
castar,223,1028,589,7.201910018920898,153
hastar,151,574,404,9.916067123413086,153
astar,204,2400,281,19.34504508972168,154
castar,204,663,313,3.796100616455078,154
hastar,143,575,397,8.652210235595703,154
astar,318,7300,636,82.20815658569336,155
castar,318,4314,971,55.63211441040039,155
hastar,240,879,623,13.055801391601562,155
astar,592,33138,4332,294.6140766143799,156
castar,612,8775,2631,223.8020896911621,156
hastar,441,1791,1277,29.133081436157227,156
astar,228,1147,673,8.489131927490234,157
castar,230,973,521,6.685972213745117,157
hastar,163,549,379,7.93004035949707,157
astar,342,7826,1190,65.50788879394531,158
castar,352,3009,1354,36.52191162109375,158
hastar,264,1011,735,18.162250518798828,158
astar,314,1034,579,6.719112396240234,159
castar,316,912,503,4.878759384155273,159
hastar,196,724,525,10.787010192871094,159
astar,532,17090,1314,208.5869312286377,160
castar,538,7910,2073,168.0009365081787,160
hastar,399,1621,1148,26.674985885620117,160
astar,166,1533,868,12.956857681274414,161
castar,170,1193,626,10.402917861938477,161
hastar,128,475,316,7.837772369384766,161
astar,505,14924,850,153.87511253356934,162
castar,505,8867,936,98.75798225402832,162
hastar,361,1423,990,20.828962326049805,162
astar,407,10529,835,125.5648136138916,163
castar,413,3963,1600,60.089111328125,163
hastar,324,1301,866,22.665977478027344,163
astar,155,1691,313,15.718936920166016,164
castar,155,1097,273,9.659051895141602,164
hastar,115,484,326,8.042097091674805,164
astar,605,43775,5704,394.9921131134033,165
castar,607,1906,1067,11.644840240478516,165
hastar,398,1449,1010,21.053791046142578,165
astar,592,5272,2943,46.048641204833984,166
castar,602,4226,1526,46.00024223327637,166
hastar,409,1422,991,21.066904067993164,166
astar,139,2860,248,22.814273834228516,167
castar,139,485,250,2.9108524322509766,167
hastar,99,367,254,5.187034606933594,167
astar,339,16950,2368,161.41581535339355,168
castar,339,1598,821,14.130830764770508,168
hastar,228,793,552,12.188911437988281,168
astar,360,927,514,5.115032196044922,169
castar,360,927,514,4.585027694702148,169
hastar,243,840,588,11.81793212890625,169
astar,307,5972,472,62.535762786865234,170
castar,307,4214,885,46.20194435119629,170
hastar,227,866,596,14.1448974609375,170
astar,223,3022,1708,26.97300910949707,171
castar,225,2571,1384,36.07583045959473,171
hastar,187,634,407,10.031700134277344,171
astar,464,24998,1525,214.13707733154297,172
castar,464,1262,689,6.85882568359375,172
hastar,323,1057,718,16.676664352416992,172
astar,217,3781,378,30.460119247436523,173
castar,217,517,288,2.424001693725586,173
hastar,157,581,379,11.19375228881836,173
astar,427,22509,3124,199.1732120513916,174
castar,427,1457,817,10.185956954956055,174
hastar,300,1012,682,16.367197036743164,174
astar,288,658,364,3.631114959716797,175
castar,288,658,364,3.072977066040039,175
hastar,198,687,476,10.76197624206543,175
astar,283,12163,465,116.70398712158203,176
castar,289,3588,1091,50.78697204589844,176
hastar,221,852,560,17.228126525878906,176
astar,198,6519,728,80.0330638885498,177
castar,198,1231,504,10.230064392089844,177
hastar,160,577,378,8.310079574584961,177
astar,373,909,516,4.493236541748047,178
castar,373,909,516,4.1370391845703125,178
hastar,278,973,659,15.5181884765625,178
astar,266,9079,1334,78.00889015197754,179
castar,268,720,406,3.8700103759765625,179
hastar,175,613,427,8.388996124267578,179
astar,517,10301,5599,98.8008975982666,180
castar,523,6040,2298,103.08098793029785,180
hastar,417,1524,1018,28.328895568847656,180
astar,497,36586,5263,322.5820064544678,181
castar,503,3000,1352,28.870820999145508,181
hastar,362,1223,828,17.890214920043945,181
astar,534,35849,2259,310.25099754333496,182
castar,538,2217,994,17.084836959838867,182
hastar,411,1371,888,21.557092666625977,182
astar,374,10907,921,90.33489227294922,183
castar,382,3789,1494,47.68991470336914,183
hastar,299,1078,704,22.739171981811523,183
astar,803,89004,12530,809.8528385162354,184
castar,823,8664,2218,138.72098922729492,184
hastar,616,2155,1448,33.93292427062988,184
astar,158,3319,296,26.905059814453125,185
castar,158,399,210,2.15911865234375,185
hastar,103,368,263,5.151033401489258,185
astar,246,8458,1284,71.7918872833252,186
castar,246,922,479,6.104946136474609,186
hastar,178,562,367,8.395910263061523,186
astar,337,17130,2504,148.1649875640869,187
castar,339,2160,854,22.331953048706055,187
hastar,242,816,538,12.118101119995117,187
astar,268,4778,542,48.10976982116699,188
castar,268,3328,454,32.34601020812988,188
hastar,209,858,494,20.16305923461914,188
astar,448,4406,2343,38.20323944091797,189
castar,454,2418,1159,21.4691162109375,189
hastar,336,1097,717,18.39900016784668,189
astar,250,2857,1521,25.07805824279785,190
castar,258,2194,740,21.268129348754883,190
hastar,202,661,435,11.029958724975586,190
astar,196,4998,818,41.929006576538086,191
castar,200,764,359,5.399227142333984,191
hastar,147,483,323,7.251739501953125,191
astar,367,6338,3324,58.00914764404297,192
castar,375,3462,1435,52.63495445251465,192
hastar,285,1000,672,15.185832977294922,192
astar,400,10544,640,112.84708976745605,193
castar,400,6603,680,72.26920127868652,193
hastar,316,1108,710,17.411231994628906,193
astar,115,2125,229,16.894817352294922,194
castar,115,588,313,4.132986068725586,194
hastar,80,282,194,4.274129867553711,194
astar,803,21007,10918,201.9510269165039,195
castar,817,12263,3166,309.1440200805664,195
hastar,634,2158,1431,38.923025131225586,195
astar,206,1605,845,13.848066329956055,196
castar,210,890,431,6.149053573608398,196
hastar,154,552,383,8.141040802001953,196
astar,414,11303,537,98.88219833374023,197
castar,414,6893,563,77.3627758026123,197
hastar,333,1259,818,22.82404899597168,197
astar,354,7825,769,92.28086471557617,198
castar,360,5357,1526,68.15600395202637,198
hastar,290,982,631,18.98193359375,198
astar,499,33124,17442,328.1688690185547,199
castar,511,3946,1139,46.907901763916016,199
hastar,406,1389,847,25.301694869995117,199
astar,139,1172,277,10.746002197265625,200
castar,139,950,301,7.519960403442383,200
hastar,109,475,271,8.607149124145508,200
astar,183,2235,213,17.857074737548828,201
castar,185,1643,264,14.250993728637695,201
hastar,157,521,309,10.020017623901367,201
astar,218,3859,303,33.80727767944336,202
castar,218,2786,321,25.66695213317871,202
hastar,174,555,339,8.114814758300781,202
astar,326,12353,1028,104.2020320892334,203
castar,332,1405,523,11.188030242919922,203
hastar,247,776,504,11.64698600769043,203
astar,335,10042,588,95.0779914855957,204
castar,337,5258,1631,109.43794250488281,204
hastar,284,1054,644,21.867990493774414,204
astar,240,5704,511,46.630144119262695,205
castar,240,599,306,3.1158924102783203,205
hastar,178,542,348,8.918046951293945,205
astar,478,3151,1586,25.62403678894043,206
castar,484,1901,930,14.276981353759766,206
hastar,340,1080,724,16.889095306396484,206
astar,371,10919,1822,93.51205825805664,207
castar,379,4908,1544,84.86294746398926,207
hastar,316,1144,742,21.01612091064453,207
astar,249,4331,320,35.28594970703125,208
castar,251,2047,711,20.478010177612305,208
hastar,188,699,452,13.013124465942383,208
astar,260,8258,1392,71.14028930664062,209
castar,260,864,450,5.715847015380859,209
hastar,194,590,390,8.475780487060547,209
astar,80,439,102,3.6232471466064453,210
castar,80,398,96,2.9370784759521484,210
hastar,62,228,143,3.760099411010742,210
astar,417,15324,2538,132.04717636108398,211
castar,419,1175,578,6.911993026733398,211
hastar,314,961,620,14.467239379882812,211
astar,108,543,267,4.308938980102539,212
castar,108,561,252,4.332065582275391,212
hastar,98,363,193,9.299039840698242,212
astar,376,16689,2724,143.8891887664795,213
castar,380,1974,926,17.155885696411133,213
hastar,292,931,590,13.957977294921875,213
astar,358,5945,791,69.83804702758789,215
castar,360,4703,1217,47.81317710876465,215
hastar,285,960,627,14.52183723449707,215
astar,194,2891,551,23.672103881835938,216
castar,198,1382,432,11.945962905883789,216
hastar,171,550,350,8.910179138183594,216
astar,232,4788,298,39.8409366607666,217
castar,232,3119,324,31.5091609954834,217
hastar,197,704,424,15.208005905151367,217
astar,304,9933,1646,84.72084999084473,218
castar,314,3018,887,33.14375877380371,218
hastar,250,826,524,13.247966766357422,218
astar,484,32168,1817,409.4398021697998,219
castar,486,3182,965,31.768083572387695,219
hastar,402,1234,731,22.05801010131836,219
astar,248,582,313,3.2739639282226562,220
castar,248,582,313,2.8488636016845703,220
hastar,181,652,421,11.580944061279297,220
astar,527,23941,585,220.2889919281006,221
castar,537,10177,1453,193.36605072021484,221
hastar,467,1617,940,32.8369140625,221
astar,455,7588,3489,66.27798080444336,222
castar,467,4618,1594,75.09088516235352,222
hastar,394,1189,712,17.484188079833984,222
astar,343,11362,382,105.88383674621582,223
castar,345,7525,1073,135.0998878479004,223
hastar,318,1195,632,35.359859466552734,223
astar,466,18966,695,165.0559902191162,224
castar,480,10670,2135,237.29324340820312,224
hastar,402,1367,831,28.409719467163086,224
astar,316,7392,484,82.27896690368652,225
castar,316,5355,388,57.385921478271484,225
hastar,261,889,496,17.135143280029297,225
astar,469,16528,558,152.72092819213867,226
castar,469,7029,791,73.28629493713379,226
hastar,405,1358,770,23.03290367126465,226
astar,154,2518,472,20.518779754638672,227
castar,154,852,332,6.556034088134766,227
hastar,123,367,214,6.507158279418945,227
astar,408,2069,1007,17.235994338989258,228
castar,410,2078,875,19.20914649963379,228
hastar,320,1004,629,17.037153244018555,228
astar,469,26344,4218,232.13911056518555,229
castar,473,2227,821,20.202159881591797,229
hastar,353,1065,685,15.757083892822266,229
astar,254,7520,1297,65.8271312713623,230
castar,254,733,380,4.848003387451172,230
