alg,path_len,visited_points,queue_rest_size,time_ms,N
astar,20,47,27,0.21910667419433594,37
castar,20,47,27,0.209808349609375,37
hastar,5,56,51,0.4260540008544922,37
astar,26,234,52,1.6820430755615234,38
castar,26,76,50,0.31113624572753906,38
hastar,6,1381,1199,15.671968460083008,38
astar,52,806,104,6.258964538574219,39
castar,52,154,102,0.7028579711914062,39
hastar,7,2586,1884,42.64998435974121,39
astar,40,118,78,0.4851818084716797,40
castar,40,118,78,0.45013427734375,40
hastar,7,108,101,0.7791519165039062,40
astar,49,719,98,5.391120910644531,41
castar,49,145,96,0.675201416015625,41
hastar,7,2579,1958,39.79682922363281,41
astar,56,161,105,0.6308555603027344,42
castar,56,161,105,0.6163120269775391,42
hastar,6,84,78,0.6139278411865234,42
astar,77,1580,153,12.928009033203125,43
castar,77,229,152,0.9491443634033203,43
hastar,10,3502,2504,81.42709732055664,43
astar,62,170,108,0.701904296875,44
castar,62,170,108,0.6690025329589844,44
hastar,6,622,570,5.482912063598633,44
astar,4,12,7,0.07390975952148438,45
castar,4,10,6,0.04696846008300781,45
hastar,3,76,72,0.6010532379150391,45
astar,48,142,94,0.6220340728759766,46
castar,48,142,94,0.5738735198974609,46
hastar,7,109,102,0.8251667022705078,46
astar,30,88,58,0.4088878631591797,47
castar,30,88,58,0.35309791564941406,47
hastar,5,273,253,2.167224884033203,47
astar,78,216,138,0.8919239044189453,48
castar,78,216,138,0.8528232574462891,48
hastar,10,786,719,7.224082946777344,48
astar,80,238,158,1.0762214660644531,49
castar,80,238,158,0.9131431579589844,49
hastar,8,114,106,0.9179115295410156,49
astar,61,181,120,0.782012939453125,50
castar,61,181,120,0.7159709930419922,50
hastar,7,100,93,0.7481575012207031,50
astar,75,1500,149,12.311935424804688,51
castar,75,223,148,0.9820461273193359,51
hastar,9,3450,3421,82.9160213470459,51
astar,33,97,64,0.47206878662109375,52
castar,33,97,64,0.4210472106933594,52
hastar,7,209,191,1.7740726470947266,52
astar,41,507,82,3.735065460205078,53
castar,41,121,80,0.4649162292480469,53
hastar,4,2263,1838,31.11886978149414,53
astar,55,794,109,6.088018417358398,54
castar,55,163,108,0.6799697875976562,54
hastar,5,2836,2694,46.8289852142334,54
astar,55,163,108,0.6690025329589844,55
castar,55,163,108,0.6279945373535156,55
hastar,7,108,101,0.8027553558349609,55
astar,34,100,66,0.43582916259765625,56
castar,34,100,66,0.4012584686279297,56
hastar,5,72,67,0.5619525909423828,56
astar,68,202,134,0.8728504180908203,57
castar,68,202,134,0.7889270782470703,57
hastar,5,424,388,3.582000732421875,57
astar,51,151,100,0.6589889526367188,58
castar,51,151,100,0.6000995635986328,58
hastar,9,135,126,1.0349750518798828,58
astar,59,175,116,0.9028911590576172,59
castar,59,175,116,0.7538795471191406,59
hastar,8,134,125,1.0058879852294922,59
astar,7,19,12,0.09202957153320312,60
castar,7,19,12,0.07581710815429688,60
hastar,3,35,32,0.2689361572265625,60
astar,39,378,78,2.733945846557617,61
castar,39,115,76,0.45609474182128906,61
hastar,7,1898,1598,24.710893630981445,61
astar,7,30,14,0.1709461212158203,62
castar,7,19,12,0.07796287536621094,62
hastar,5,198,182,1.5938282012939453,62
astar,84,250,166,1.0807514190673828,63
castar,84,250,166,0.9808540344238281,63
hastar,7,108,101,0.8437633514404297,63
astar,69,1107,138,8.691072463989258,64
castar,69,205,136,0.8380413055419922,64
hastar,6,3358,2389,58.23683738708496,64
astar,55,893,110,6.834268569946289,65
castar,55,163,108,0.8549690246582031,65
hastar,7,2742,1959,48.48599433898926,65
astar,71,211,140,0.8509159088134766,66
castar,71,211,140,0.8208751678466797,66
hastar,5,452,413,3.860950469970703,66
astar,59,958,89,7.756948471069336,67
castar,59,174,115,0.7109642028808594,67
hastar,8,2880,2041,54.08906936645508,67
astar,72,214,142,0.8718967437744141,68
castar,72,214,142,0.8311271667480469,68
hastar,7,92,85,0.7040500640869141,68
astar,34,242,68,1.54876708984375,69
castar,34,100,66,0.3991127014160156,69
hastar,6,1366,1192,15.288114547729492,69
astar,88,211,123,0.9608268737792969,70
castar,88,211,123,0.9171962738037109,70
hastar,7,83,76,0.6940364837646484,70
astar,27,206,53,1.409769058227539,71
castar,27,79,52,0.3108978271484375,71
hastar,4,1272,1265,14.61935043334961,71
astar,67,199,132,0.8141994476318359,72
castar,67,199,132,0.7748603820800781,72
hastar,5,72,67,0.5459785461425781,72
astar,23,172,45,1.1279582977294922,73
castar,23,67,44,0.2589225769042969,73
hastar,5,1073,1054,11.558055877685547,73
astar,17,49,32,0.21195411682128906,74
castar,17,49,32,0.19311904907226562,74
hastar,5,226,210,1.7421245574951172,74
astar,62,184,122,0.8089542388916016,75
castar,62,184,122,0.7271766662597656,75
hastar,6,374,343,3.351926803588867,75
astar,50,148,98,0.6730556488037109,76
castar,50,148,98,0.6320476531982422,76
hastar,7,100,93,0.7817745208740234,76
astar,25,72,47,0.30684471130371094,77
castar,25,72,47,0.28514862060546875,77
hastar,6,80,74,0.6012916564941406,77
astar,34,344,68,2.4209022521972656,78
castar,34,100,66,0.39696693420410156,78
hastar,7,1778,1502,22.13120460510254,78
astar,44,130,86,0.5257129669189453,79
castar,44,130,86,0.5156993865966797,79
hastar,5,426,389,3.704071044921875,79
astar,15,43,28,0.2288818359375,80
castar,15,43,28,0.17881393432617188,80
hastar,4,68,63,0.5369186401367188,80
astar,43,521,86,3.8139820098876953,81
castar,43,127,84,0.5078315734863281,81
hastar,7,2321,1886,31.141996383666992,81
astar,27,79,52,0.3478527069091797,82
castar,27,79,52,0.30684471130371094,82
hastar,5,292,302,2.542257308959961,82
astar,49,145,96,0.5958080291748047,83
castar,49,145,96,0.6330013275146484,83
hastar,8,126,118,0.9622573852539062,83
astar,82,1532,139,12.476921081542969,84
castar,82,243,161,1.0678768157958984,84
hastar,7,3682,2382,77.7578353881836,84
astar,20,144,40,0.9379386901855469,85
castar,20,58,38,0.2238750457763672,85
hastar,6,978,874,9.355783462524414,85
astar,63,1076,125,8.730888366699219,86
castar,63,187,124,0.7770061492919922,86
hastar,7,3082,2938,61.07902526855469,86
astar,48,102,54,0.476837158203125,87
castar,48,102,54,0.4508495330810547,87
hastar,6,165,152,1.2481212615966797,87
astar,34,308,44,2.427816390991211,88
castar,34,99,65,0.39196014404296875,88
hastar,7,1350,1086,19.051074981689453,88
astar,63,187,124,0.8547306060791016,89
castar,63,187,124,0.7579326629638672,89
hastar,6,311,287,2.543210983276367,89
astar,57,584,113,4.560947418212891,90
castar,57,169,112,0.8571147918701172,90
hastar,7,2238,1972,35.822153091430664,90
astar,21,61,40,0.2770423889160156,91
castar,21,61,40,0.2579689025878906,91
hastar,5,280,260,2.3691654205322266,91
astar,86,256,170,1.0590553283691406,92
castar,86,256,170,1.039743423461914,92
hastar,8,702,638,6.663322448730469,92
astar,63,878,125,7.302761077880859,93
castar,63,187,124,0.7960796356201172,93
hastar,6,2669,2337,52.0172119140625,93
astar,69,205,136,0.8382797241210938,94
castar,69,205,136,0.7927417755126953,94
hastar,8,109,101,0.8299350738525391,94
astar,27,80,53,0.3440380096435547,95
castar,27,80,53,0.3211498260498047,95
hastar,4,55,51,0.4189014434814453,95
astar,22,174,44,1.271963119506836,96
castar,22,64,42,0.2760887145996094,96
hastar,5,1122,992,11.548995971679688,96
astar,49,623,98,4.588127136230469,97
castar,49,145,96,0.5719661712646484,97
hastar,6,2148,1623,34.61313247680664,97
astar,39,115,76,0.4830360412597656,98
castar,39,115,76,0.45490264892578125,98
hastar,5,286,265,2.2230148315429688,98
astar,39,326,77,2.3069381713867188,99
castar,39,115,76,0.46896934509277344,99
hastar,6,1287,1294,18.154144287109375,99
astar,20,58,38,0.2448558807373047,100
castar,20,58,38,0.22912025451660156,100
hastar,5,72,67,0.5190372467041016,100
astar,45,133,88,0.5512237548828125,101
castar,45,133,88,0.5080699920654297,101
hastar,9,140,131,1.2731552124023438,101
astar,18,52,34,0.2338886260986328,102
castar,18,52,34,0.2028942108154297,102
hastar,3,42,39,0.30994415283203125,102
astar,38,112,74,0.5412101745605469,103
castar,38,112,74,0.5049705505371094,103
hastar,6,263,241,2.2308826446533203,103
astar,72,214,142,1.0030269622802734,104
castar,72,214,142,0.8790493011474609,104
hastar,8,113,105,0.8971691131591797,104
astar,35,103,68,0.43511390686035156,105
castar,35,103,68,0.40221214294433594,105
hastar,6,125,116,0.9348392486572266,105
astar,20,58,38,0.2460479736328125,106
castar,20,58,38,0.2238750457763672,106
hastar,6,84,78,0.6310939788818359,106
astar,72,214,142,0.8502006530761719,107
castar,72,214,142,0.8199214935302734,107
hastar,8,121,113,0.9069442749023438,107
astar,8,22,14,0.10275840759277344,108
castar,8,22,14,0.09608268737792969,108
hastar,4,68,63,0.4889965057373047,108
astar,60,178,118,0.7102489471435547,109
castar,60,178,118,0.6811618804931641,109
hastar,6,85,79,0.6401538848876953,109
astar,66,780,120,5.753040313720703,110
castar,66,195,129,0.9982585906982422,110
hastar,8,3186,2526,46.87786102294922,110
astar,67,199,132,0.8108615875244141,111
castar,67,199,132,0.7669925689697266,111
hastar,5,457,421,3.821849822998047,111
astar,69,205,136,0.8242130279541016,112
castar,69,205,136,0.7908344268798828,112
hastar,6,282,260,2.2258758544921875,112
astar,27,234,53,1.7919540405273438,113
castar,27,79,52,0.3399848937988281,113
hastar,6,1299,1284,15.889883041381836,113
astar,65,1218,130,9.847879409790039,114
castar,65,193,128,0.7863044738769531,114
hastar,8,3136,2048,62.911033630371094,114
astar,65,193,128,0.7600784301757812,115
castar,65,193,128,0.7359981536865234,115
hastar,7,95,88,0.7212162017822266,115
astar,38,384,76,2.808094024658203,116
castar,38,112,74,0.4451274871826172,116
hastar,7,1906,1598,23.97775650024414,116
astar,20,58,38,0.24580955505371094,117
castar,20,58,38,0.22792816162109375,117
hastar,4,225,205,1.8298625946044922,117
astar,99,2673,198,21.600008010864258,118
castar,99,295,196,1.1441707611083984,118
hastar,8,3925,1450,126.2979507446289,118
astar,42,526,84,3.732919692993164,119
castar,42,124,82,0.4742145538330078,119
hastar,5,1972,1530,29.810190200805664,119
astar,53,157,104,0.6299018859863281,120
castar,53,157,104,0.6029605865478516,120
hastar,7,101,94,0.7441043853759766,120
astar,39,150,75,0.7758140563964844,121
castar,39,113,74,0.4591941833496094,121
hastar,5,794,755,7.716894149780273,121
astar,26,75,49,0.3342628479003906,122
castar,26,75,49,0.308990478515625,122
hastar,5,114,106,0.885009765625,122
astar,50,148,98,0.6673336029052734,123
castar,50,148,98,0.5960464477539062,123
hastar,6,88,82,0.6787776947021484,123
astar,38,112,74,0.5209445953369141,124
castar,38,112,74,0.4363059997558594,124
hastar,5,79,73,0.5719661712646484,124
astar,54,858,108,6.657838821411133,125
castar,54,160,106,0.6799697875976562,125
hastar,7,2744,1994,45.84193229675293,125
astar,60,971,119,7.374048233032227,126
castar,60,178,118,0.6849765777587891,126
hastar,7,2915,2805,55.58896064758301,126
astar,30,88,58,0.354766845703125,127
castar,30,88,58,0.3402233123779297,127
hastar,7,326,300,2.6171207427978516,127
astar,18,70,36,0.3457069396972656,128
castar,18,52,34,0.20384788513183594,128
hastar,3,372,338,3.3316612243652344,128
astar,53,157,104,0.6151199340820312,129
castar,53,157,104,0.5979537963867188,129
hastar,7,108,101,0.7910728454589844,129
astar,27,104,53,0.5559921264648438,130
castar,27,79,52,0.3428459167480469,130
hastar,5,578,551,5.726814270019531,130
astar,44,354,88,2.3779869079589844,131
castar,44,130,86,0.5056858062744141,131
hastar,6,1850,1584,21.13795280456543,131
astar,49,356,97,2.2683143615722656,132
castar,49,145,96,0.5829334259033203,132
hastar,7,1330,1283,18.340110778808594,132
astar,38,181,75,1.0051727294921875,133
castar,38,112,74,0.43487548828125,133
hastar,5,997,959,10.484933853149414,133
astar,60,1048,120,8.648872375488281,134
castar,60,178,118,0.7770061492919922,134
hastar,9,2976,2048,54.73518371582031,134
astar,31,272,61,1.8339157104492188,135
castar,31,91,60,0.34999847412109375,135
hastar,6,1438,1413,17.261981964111328,135
astar,75,200,125,0.8420944213867188,136
castar,75,200,125,0.7967948913574219,136
hastar,9,254,226,2.196073532104492,136
astar,43,127,84,0.5979537963867188,137
castar,43,127,84,0.5049705505371094,137
hastar,4,56,52,0.4248619079589844,137
astar,31,192,61,1.2099742889404297,138
castar,31,91,60,0.35190582275390625,138
hastar,6,976,897,11.190176010131836,138
astar,55,163,108,0.6887912750244141,139
castar,55,163,108,0.6630420684814453,139
hastar,6,471,434,4.173994064331055,139
astar,81,1460,161,11.981010437011719,140
castar,81,241,160,1.1091232299804688,140
hastar,8,3886,2871,77.44717597961426,140
astar,24,114,48,0.6380081176757812,141
castar,24,70,46,0.2751350402832031,141
hastar,5,627,561,6.127119064331055,141
astar,25,194,49,1.438140869140625,142
castar,25,73,48,0.31280517578125,142
hastar,3,902,881,10.97869873046875,142
astar,57,896,113,6.87098503112793,143
castar,57,169,112,0.6618499755859375,143
hastar,7,2866,2818,52.63495445251465,143
astar,12,34,22,0.14901161193847656,144
castar,12,34,22,0.1380443572998047,144
hastar,5,123,114,0.9109973907470703,144
astar,64,190,126,0.7760524749755859,145
castar,64,190,126,0.7371902465820312,145
hastar,7,279,256,2.228975296020508,145
astar,51,711,84,5.380153656005859,146
castar,51,133,82,0.7760524749755859,146
hastar,4,2701,2074,43.50996017456055,146
astar,36,106,70,0.4527568817138672,147
castar,36,106,70,0.4749298095703125,147
hastar,6,85,79,0.6511211395263672,147
astar,40,118,78,0.48923492431640625,148
castar,40,118,78,0.4572868347167969,148
hastar,7,108,101,0.804901123046875,148
astar,39,386,77,2.652883529663086,149
castar,39,115,76,0.4429817199707031,149
hastar,6,1572,1457,22.799015045166016,149
astar,12,60,24,0.3600120544433594,150
castar,12,34,22,0.13899803161621094,150
hastar,4,389,353,3.309965133666992,150
astar,32,94,62,0.3859996795654297,151
castar,32,94,62,0.36215782165527344,151
hastar,7,65,58,0.5419254302978516,151
astar,34,96,62,0.4019737243652344,152
castar,34,96,62,0.3781318664550781,152
hastar,12,110,98,0.9789466857910156,152
astar,28,174,55,1.081228256225586,153
castar,28,82,54,0.31685829162597656,153
hastar,8,65,57,0.5161762237548828,153
astar,54,158,104,0.7941722869873047,154
castar,54,158,104,0.6699562072753906,154
hastar,13,137,123,1.2416839599609375,154
astar,58,171,113,0.7691383361816406,155
castar,58,171,113,0.7066726684570312,155
hastar,13,142,128,1.2781620025634766,155
astar,56,828,111,6.570100784301758,156
castar,56,166,110,0.6570816040039062,156
hastar,12,163,147,1.4107227325439453,156
astar,9,33,17,0.1850128173828125,157
castar,9,24,15,0.10085105895996094,157
hastar,5,94,81,0.8990764617919922,157
astar,26,156,31,1.051187515258789,158
castar,26,55,29,0.24008750915527344,158
hastar,7,246,262,3.4780502319335938,158
astar,57,625,113,5.000829696655273,159
castar,57,168,111,0.8771419525146484,159
hastar,12,162,149,1.5361309051513672,159
astar,59,960,117,7.68280029296875,160
castar,59,173,114,0.7350444793701172,160
hastar,14,132,118,1.2519359588623047,160
astar,34,99,65,0.43511390686035156,161
castar,34,99,65,0.3941059112548828,161
hastar,9,82,73,0.7450580596923828,161
astar,53,156,103,0.6389617919921875,162
castar,53,156,103,0.5931854248046875,162
hastar,18,165,147,1.5060901641845703,162
astar,44,520,85,3.740072250366211,163
castar,44,127,81,0.5068778991699219,163
hastar,10,110,99,0.9541511535644531,163
astar,35,331,72,2.6421546936035156,164
castar,35,103,68,0.40912628173828125,164
hastar,11,101,90,0.8871555328369141,164
astar,63,1121,127,8.971929550170898,165
castar,63,187,124,0.8080005645751953,165
hastar,14,215,190,2.0928382873535156,165
astar,52,180,126,0.9150505065917969,166
castar,52,180,126,0.8780956268310547,166
hastar,11,324,378,4.808902740478516,166
astar,32,93,61,0.3857612609863281,167
castar,32,93,61,0.3540515899658203,167
hastar,9,69,60,0.5590915679931641,167
astar,63,1104,122,9.181976318359375,168
castar,63,186,123,0.7867813110351562,168
hastar,12,190,167,1.7316341400146484,168
astar,47,551,83,4.129886627197266,169
castar,47,136,87,0.6301403045654297,169
hastar,12,95,83,1.0271072387695312,169
astar,23,64,41,0.2791881561279297,170
castar,23,64,41,0.2510547637939453,170
hastar,10,75,65,0.6501674652099609,170
astar,18,79,33,0.5369186401367188,171
castar,18,49,31,0.22721290588378906,171
hastar,6,49,43,0.4410743713378906,171
astar,65,192,127,0.7829666137695312,172
castar,65,192,127,0.7469654083251953,172
hastar,16,151,135,1.3568401336669922,172
astar,36,105,69,0.5209445953369141,173
castar,36,105,69,0.44727325439453125,173
hastar,6,127,114,1.1219978332519531,173
astar,61,180,119,0.8018016815185547,174
castar,61,180,119,0.7710456848144531,174
hastar,18,158,140,1.4820098876953125,174
astar,41,121,80,0.5071163177490234,175
castar,41,121,80,0.4699230194091797,175
hastar,16,173,156,1.6760826110839844,175
astar,53,165,110,0.9548664093017578,176
castar,53,165,110,0.7920265197753906,176
hastar,12,117,105,1.0118484497070312,176
astar,61,180,119,0.7452964782714844,177
castar,61,180,119,0.7028579711914062,177
hastar,10,115,105,0.9400844573974609,177
astar,43,124,81,0.5121231079101562,178
castar,43,124,81,0.4820823669433594,178
hastar,10,98,88,0.8368492126464844,178
astar,61,178,117,0.7319450378417969,179
castar,61,178,117,0.6978511810302734,179
hastar,11,106,95,0.9622573852539062,179
astar,48,146,96,0.6330013275146484,180
castar,48,146,96,0.6041526794433594,180
hastar,13,122,108,1.127004623413086,180
astar,37,104,67,0.43082237243652344,181
castar,37,104,67,0.40793418884277344,181
hastar,14,142,124,1.2938976287841797,181
astar,61,618,121,4.435062408447266,182
castar,61,177,116,0.6909370422363281,182
hastar,15,153,138,1.5952587127685547,182
astar,45,132,87,0.5388259887695312,183
castar,45,132,87,0.5080699920654297,183
hastar,15,334,322,3.9420127868652344,183
astar,35,351,68,2.4809837341308594,184
castar,35,99,64,0.39887428283691406,184
hastar,11,209,193,2.196073532104492,184
astar,65,756,134,5.457162857055664,185
castar,65,193,128,1.0809898376464844,185
hastar,15,173,154,1.5499591827392578,185
astar,37,108,71,0.4420280456542969,186
castar,37,108,71,0.41174888610839844,186
hastar,8,74,66,0.6468296051025391,186
astar,48,138,90,0.5600452423095703,187
castar,48,138,90,0.5331039428710938,187
hastar,9,103,93,0.8230209350585938,187
astar,73,213,140,0.8711814880371094,188
castar,73,213,140,0.8339881896972656,188
hastar,13,130,117,1.0800361633300781,188
astar,48,662,95,4.821062088012695,189
castar,48,146,96,0.5941390991210938,189
hastar,11,119,107,1.306772232055664,189
astar,24,70,46,0.29587745666503906,190
castar,24,70,46,0.27298927307128906,190
hastar,7,100,90,0.8070468902587891,190
astar,96,286,190,1.3759136199951172,191
castar,96,286,190,1.1832714080810547,191
hastar,20,193,173,1.7430782318115234,191
astar,30,281,59,2.029895782470703,192
castar,30,88,58,0.3647804260253906,192
hastar,7,194,182,2.1257400512695312,192
astar,33,182,65,1.2319087982177734,193
castar,33,97,64,0.4210472106933594,193
hastar,8,89,80,0.7967948913574219,193
astar,41,125,82,0.57220458984375,194
castar,41,125,82,0.5412101745605469,194
hastar,9,89,80,0.7638931274414062,194
astar,66,183,117,0.8189678192138672,195
castar,66,183,117,0.7419586181640625,195
hastar,14,146,132,1.2462139129638672,195
astar,65,1102,129,9.022951126098633,196
castar,65,226,156,1.1420249938964844,196
hastar,12,141,126,1.2428760528564453,196
astar,59,702,99,5.419731140136719,197
castar,59,175,112,0.9088516235351562,197
hastar,21,227,212,2.40325927734375,197
astar,71,176,99,0.8819103240966797,198
castar,71,176,99,0.8211135864257812,198
hastar,21,197,174,1.8260478973388672,198
astar,16,104,32,0.7550716400146484,199
castar,16,46,30,0.22172927856445312,199
hastar,6,47,41,0.40912628173828125,199
astar,29,132,55,0.7548332214355469,200
castar,29,95,62,0.4532337188720703,200
hastar,8,82,74,0.7040500640869141,200
astar,16,46,30,0.2040863037109375,201
castar,16,46,30,0.1838207244873047,201
hastar,6,63,57,0.5059242248535156,201
astar,27,142,52,0.8387565612792969,202
castar,27,88,59,0.42510032653808594,202
hastar,10,89,79,0.7927417755126953,202
astar,42,158,111,1.0290145874023438,203
castar,42,158,111,0.8597373962402344,203
hastar,12,108,96,0.9531974792480469,203
astar,56,151,95,0.713348388671875,204
castar,56,151,95,0.6132125854492188,204
hastar,9,106,96,0.8809566497802734,204
astar,60,198,133,0.9300708770751953,205
castar,60,198,133,0.911712646484375,205
hastar,10,108,98,0.8840560913085938,205
astar,23,121,44,0.7169246673583984,206
castar,23,67,44,0.26488304138183594,206
hastar,8,80,71,0.6971359252929688,206
astar,26,75,48,0.38814544677734375,207
castar,26,75,48,0.3170967102050781,207
hastar,7,86,79,0.8518695831298828,207
astar,63,361,123,2.2280216217041016,208
castar,63,185,122,0.74005126953125,208
hastar,15,148,132,1.3270378112792969,208
astar,73,1211,146,9.618759155273438,209
castar,73,215,142,0.8950233459472656,209
hastar,19,177,158,1.6639232635498047,209
astar,37,109,72,0.4417896270751953,210
castar,37,109,72,0.42128562927246094,210
hastar,9,91,82,0.7932186126708984,210
astar,45,131,86,0.6449222564697266,211
castar,45,131,86,0.5548000335693359,211
hastar,12,139,124,1.264810562133789,211
astar,90,317,222,1.6219615936279297,212
castar,90,317,222,1.5671253204345703,212
hastar,16,165,149,1.4410018920898438,212
astar,19,119,36,0.7419586181640625,213
castar,19,64,43,0.3180503845214844,213
hastar,7,97,87,0.9520053863525391,213
astar,26,204,52,1.3518333435058594,214
castar,26,76,50,0.2949237823486328,214
hastar,7,85,76,0.7157325744628906,214
astar,73,263,188,1.5711784362792969,215
castar,75,220,145,0.8778572082519531,215
hastar,17,162,145,1.3718605041503906,215
astar,68,204,134,0.9107589721679688,216
castar,68,204,134,0.8661746978759766,216
hastar,16,165,149,1.4748573303222656,216
astar,48,140,92,0.5741119384765625,217
castar,48,140,92,0.5390644073486328,217
hastar,13,127,114,1.0750293731689453,217
astar,69,196,125,0.9667873382568359,218
castar,69,196,125,0.9322166442871094,218
hastar,15,128,113,1.148223876953125,218
astar,17,41,24,0.2281665802001953,219
castar,17,41,24,0.1838207244873047,219
hastar,7,51,44,0.4889965057373047,219
astar,43,123,80,0.5159378051757812,220
castar,43,123,80,0.48279762268066406,220
hastar,11,118,107,1.0061264038085938,220
astar,27,79,52,0.32210350036621094,221
castar,27,79,52,0.30303001403808594,221
hastar,7,69,62,0.5588531494140625,221
astar,75,223,148,1.0700225830078125,222
castar,75,223,148,0.9551048278808594,222
hastar,10,112,102,0.9701251983642578,222
astar,29,134,56,0.7491111755371094,223
castar,29,85,56,0.3218650817871094,223
hastar,11,102,90,1.0211467742919922,223
astar,71,210,139,0.8418560028076172,224
castar,71,210,139,0.8237361907958984,224
hastar,13,139,126,1.219034194946289,224
astar,63,886,130,6.98399543762207,225
castar,63,183,120,0.7791519165039062,225
hastar,11,183,169,1.6200542449951172,225
astar,85,258,171,1.1630058288574219,226
castar,85,258,171,1.1067390441894531,226
hastar,18,188,167,1.7390251159667969,226
astar,15,40,25,0.2307891845703125,227
castar,15,40,25,0.1838207244873047,227
hastar,4,40,36,0.3440380096435547,227
astar,65,917,125,7.233142852783203,228
castar,65,191,126,0.8111000061035156,228
hastar,13,145,132,1.3377666473388672,228
astar,32,94,62,0.3960132598876953,229
castar,32,94,62,0.36716461181640625,229
hastar,6,63,57,0.5061626434326172,229
astar,56,805,111,6.265878677368164,230
